trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
491,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,14,1.098675598,left,0.3670576,1,14,46,0,TRUE,17,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
492,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.167108913,right,0.3385792,1,4,53,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
493,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,22,1.036442366,right,0.4359466,0,22,50,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
494,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.968684478,right,0.7357284,1,2,47,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
495,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,12,1.619336337,right,0.3383799,1,12,40,0,TRUE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
496,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,5,1.386103977,left,0.3403927,1,5,48,1,TRUE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
497,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,7,1.952306917,left,0.2763741,0,7,53,1,FALSE,24,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
498,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,18,1.678881238,right,0.8515517,0,18,54,1,FALSE,19,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
499,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,13,1.972668006,right,0.5603415,1,13,43,1,TRUE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
500,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,13,1.311616089,right,0.34262,1,13,47,1,TRUE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
501,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,25,1.038827775,right,0.4327815,1,25,51,0,TRUE,20,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
502,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.513784573,left,0.3142278,1,11,41,1,TRUE,15,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
503,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.746467106,right,0.5869505,1,4,49,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
504,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,12,1.700129529,left,0.2909891,1,12,44,1,FALSE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
505,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.107273033,right,0.2883342,1,1,48,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
506,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,21,1.848698636,right,0.3776196,1,21,55,0,TRUE,20,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
507,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.997185387,left,0.2774628,1,12,48,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
508,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,10,1.654726454,right,0.4293189,0,10,42,1,FALSE,15,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
509,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,11,1.095111637,left,0.6080865,1,11,49,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
510,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,9,1.192364277,right,0.3908852,1,9,57,1,FALSE,22,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
511,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,24,1.446137069,left,0.488123,1,24,52,1,TRUE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
512,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,20,1.403796424,left,0.4148975,1,20,56,1,TRUE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
513,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,19,1.358806724,right,0.3495943,1,19,57,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
514,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.437322569,right,0.3380639,1,1,49,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
515,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,13,1.629528912,left,0.385389,1,13,43,0,TRUE,16,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
516,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.056709204,left,0.3751836,1,3,50,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
517,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,12,1.81866166,right,0.1981278,0,12,44,1,TRUE,17,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
518,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,8,1.372786795,right,0.2983018,1,8,58,1,FALSE,22,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
519,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.712725417,left,0.4737027,1,1,50,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
520,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,10,1.151613539,right,0.3498306,1,10,50,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
521,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,7,1.250711146,right,0.8741695,0,7,59,1,FALSE,22,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
522,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,18,1.888455126,right,0.438924,1,18,58,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
523,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,3,1.929599522,left,0.3926545,1,3,54,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
524,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,23,1.730071413,left,0.2297079,1,23,53,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
525,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,15,1.656088157,right,0.4928843,1,15,45,0,TRUE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
526,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,22,1.442049672,left,4.1476818,1,22,54,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
527,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,10,1.108554423,right,0.3696509,1,10,54,0,TRUE,25,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
528,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.050637881,left,0.3840022,1,14,46,1,TRUE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
529,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,17,1.904332269,left,0.3157729,1,17,59,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
530,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,2,1.46891122,left,0.2268493,1,2,55,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
531,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.617266946,left,0.3532825,1,16,60,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
532,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,13,1.084645179,right,0.4995249,1,13,47,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
533,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,10,1.930537675,right,0.4072552,1,10,60,0,TRUE,23,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
534,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,1.482939372,left,0.2602742,1,9,51,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
535,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,15,1.545025093,right,0.5731216,1,15,61,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
536,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,12,1.945945903,left,0.3943119,1,12,48,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
537,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,14,1.565231627,left,0.415136,0,14,62,1,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
538,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,11,1.465454015,right,0.3494805,1,11,49,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
539,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,9,1.790434614,right,1.3767197,0,9,55,1,TRUE,26,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
540,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,17,1.820390527,right,0.5083185,1,17,63,0,TRUE,22,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
541,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,16,1.842921236,left,0.4927506,0,16,64,1,TRUE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
542,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.972677207,right,0.6609683,1,12,56,0,TRUE,27,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
543,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.339848002,left,0.8518799,0,1,51,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
544,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,19,1.537378642,left,0.511964,1,19,65,0,TRUE,24,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
545,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,18,1.161546498,right,0.3981476,1,18,66,1,TRUE,25,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
546,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,10,1.790478601,right,0.3259785,1,10,50,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
547,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.709407815,left,0.6244481,0,1,56,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
548,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,21,1.245359415,right,0.5906092,1,21,55,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
549,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,4,1.45772506,right,0.3488388,1,4,57,0,TRUE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
550,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.103750189,right,0.8846949,1,4,52,0,TRUE,17,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
551,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.799805207,left,0.395749,1,3,58,1,TRUE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
552,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,9,1.810061729,right,0.595654,1,9,61,1,TRUE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
553,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.672697124,right,0.5583533,1,2,51,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
554,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,20,1.62538,left,0.5003638,0,20,56,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
555,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,17,1.87724093,left,0.9557931,0,17,67,1,FALSE,25,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
556,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,9,1.11018599,left,0.446475,1,9,51,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
557,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,8,1.272694992,right,0.5603284,0,8,52,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
558,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.293386365,right,0.4244539,1,2,59,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
559,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,8,1.055094439,left,0.3963613,1,8,62,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
560,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.316702561,left,0.3325687,1,11,45,1,FALSE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
561,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,3,1.617787438,left,0.2744891,1,3,53,1,TRUE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
562,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,11,1.175951521,left,0.3393926,1,11,53,0,TRUE,19,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
563,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.312570291,left,0.3897411,1,2,54,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
564,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.374557863,right,0.2937215,1,1,52,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
565,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.566025226,left,1.0980341,1,11,57,1,TRUE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
566,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.58609758,right,0.5785509,0,1,53,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
567,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.143301668,right,0.2899532,1,1,55,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
568,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.11049335,left,0.2735422,1,1,56,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
569,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,10,1.138806374,left,0.3196938,1,10,58,1,FALSE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
570,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,23,1.603341145,left,0.6231095,1,23,57,0,TRUE,22,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
571,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,22,1.893437549,right,0.3924526,1,22,58,1,TRUE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
572,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,10,1.934277177,left,0.4572438,1,10,54,1,TRUE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
573,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,7,1.775658207,right,0.9520686,1,7,63,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
574,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,8,1.029043384,left,0.2356856,0,8,52,1,FALSE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
575,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.214664057,left,0.6263167,0,1,57,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
576,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,20,1.838504862,left,0.4614243,1,20,68,0,TRUE,26,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
577,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,6,1.282159042,right,0.3335522,1,6,64,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
578,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,10,1.913088732,left,0.352578,1,10,46,1,FALSE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
579,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,21,1.078654405,right,0.288805,1,21,59,1,FALSE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
580,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,4,1.163454383,left,0.2887735,1,4,54,0,TRUE,21,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
581,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,5,1.041811094,left,0.2956395,1,5,65,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
582,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.162188202,left,0.3166692,0,9,59,1,FALSE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
583,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,19,1.219298578,left,0.4064498,1,19,69,1,TRUE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
584,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.22779743,right,0.366583,1,4,66,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
585,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,12,1.387535268,right,0.3346618,0,12,60,0,TRUE,29,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
586,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,11,1.985602247,left,0.3624576,0,11,53,0,TRUE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
587,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,15,1.247005718,left,0.3994774,1,15,61,0,FALSE,29,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
588,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,20,1.545222026,right,0.2914337,1,20,60,1,FALSE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
589,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,1.527434842,right,0.3620163,1,3,55,1,TRUE,22,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
590,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.513508592,left,0.4768917,1,3,67,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
591,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,9,1.263198788,right,0.2110206,1,9,47,1,FALSE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
592,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.670579243,right,0.2120727,1,4,58,0,TRUE,19,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
593,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,9,1.977452431,right,0.473794,0,9,55,1,FALSE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
594,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,1.330895763,left,0.4409388,0,2,56,1,FALSE,22,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
595,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.660210645,left,0.2762067,1,12,56,0,TRUE,21,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
596,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,1.839110146,right,0.2527066,1,2,68,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
597,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,11,1.798512496,left,0.4227531,0,11,57,1,TRUE,22,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
598,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,5,1.536515346,right,0.8757909,1,5,57,0,TRUE,23,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
599,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.985811613,left,0.4050111,1,1,69,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
