trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
247,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,17,right,0.3493267,1,17,23,0,TRUE,8,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
248,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,20,left,0.1491198,1,20,20,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
249,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.147808,1,1,28,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
250,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,19,left,0.0849823,1,19,21,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
251,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,4,right,0.2680827,1,4,21,0,TRUE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
252,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,8,right,0.2768122,1,8,20,1,TRUE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
253,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,18,left,0.421543,0,18,26,1,FALSE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
254,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,9,right,0.0099728,1,9,27,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
255,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,21,right,0.3276043,1,21,27,0,TRUE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
256,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,18,right,0.0437727,0,18,22,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
257,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,3,right,0.006035,0,3,22,1,TRUE,8,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
258,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,6,right,0.1562138,1,6,23,0,TRUE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
259,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,4,right,0.2987255,1,4,24,1,FALSE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
260,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,16,right,0.2724495,0,16,24,1,TRUE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
261,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,19,right,0.2139743,0,19,25,0,TRUE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
262,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,17,left,0.0595744,1,17,31,1,TRUE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
263,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,8,right,0.3850003,0,8,28,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
264,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,11,left,0.3978929,1,11,29,0,TRUE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
265,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,22,left,0.101168,1,22,26,0,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
266,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,21,left,0.1060551,1,21,27,1,TRUE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
267,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,20,left,0.1639551,1,20,28,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
268,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,7,left,0.0733731,1,7,27,0,TRUE,9,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
269,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,5,left,0.0776889,1,5,24,1,TRUE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
270,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,20,right,0.2254786,1,20,28,1,TRUE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
271,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,21,right,0.3721732,1,21,23,0,TRUE,10,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
272,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,19,left,0.2723303,1,19,29,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
273,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,7,left,0.1111252,1,7,21,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
274,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,6,right,0.6624094,1,6,28,1,TRUE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
275,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,6,right,0.1053253,1,6,22,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
276,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,19,right,1.1533589,1,19,29,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
277,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,18,right,0.3087191,1,18,30,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
278,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,17,right,0.1602445,1,17,31,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
279,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,20,right,0.2448936,1,20,24,1,TRUE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
280,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,16,right,0.2223541,1,16,32,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
281,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,15,right,0.2909261,1,15,33,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
282,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,5,right,0.2131486,1,5,29,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
283,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,10,right,0.6590199,0,10,30,1,TRUE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
284,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.2646143,1,4,25,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
285,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,14,left,0.3618857,1,14,34,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
286,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.1450278,1,4,30,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
287,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,13,left,0.2327038,1,13,35,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
288,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,3,right,0.0167186,1,3,26,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
289,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,16,right,0.3601709,1,16,32,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
290,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.443959,1,3,31,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
291,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.0848384,1,2,32,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
292,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.1947275,1,1,33,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
293,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,15,left,0.0152329,1,15,33,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
294,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,5,left,0.0628107,1,5,23,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
295,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.4376596,1,4,24,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
296,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.1136889,1,1,29,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
297,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,19,right,0.1483941,1,19,25,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
298,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,18,right,0.2686608,1,18,26,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
299,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,12,left,0.4122941,0,12,36,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
300,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.0420888,1,2,27,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
301,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.2382926,1,1,34,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
302,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.0269797,1,1,30,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
303,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,14,left,0.2555093,1,14,34,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
304,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.195665,1,1,31,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
305,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,13,right,0.6223163,1,13,31,0,TRUE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
306,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,right,2.3641554,1,1,28,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
307,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.4872155,0,3,25,1,FALSE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
308,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,left,1.8214463,1,3,25,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
309,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,12,left,1.3266586,1,12,32,1,TRUE,15,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
310,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,1.601798,1,1,32,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
311,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,13,right,0.7025917,1,13,35,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
312,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.0757352,1,1,35,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
313,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,11,left,0.4742776,0,11,33,1,FALSE,15,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
314,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.1545961,1,6,26,0,TRUE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
315,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.9070707,1,1,33,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
316,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.0126111,1,1,34,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
317,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,15,right,1.6182784,1,15,37,0,TRUE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
318,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,12,left,0.1760813,1,12,36,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
319,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,14,left,0.6133695,1,14,38,1,TRUE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
320,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,5,left,0.3243875,1,5,27,1,TRUE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
321,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,11,right,0.3419212,1,11,37,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
322,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,0.0372619,1,4,28,1,FALSE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
323,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,14,left,0.3092549,1,14,34,0,TRUE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
324,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.0579143,1,1,36,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
325,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.0520927,0,1,35,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
326,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,13,left,0.0600525,1,13,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
327,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.4342772,1,2,26,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
328,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.1348649,1,1,37,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
329,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.0339504,0,3,29,1,FALSE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
330,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.2719874,1,4,36,0,TRUE,7,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
331,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,6,right,0.2854258,0,6,30,0,TRUE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
332,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.1299509,1,3,37,1,TRUE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
333,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,1,right,0.0782587,0,1,27,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
334,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,10,right,0.3013999,1,10,38,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
335,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,12,right,0.3584245,1,12,40,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
336,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,18,right,0.0163382,1,18,30,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
337,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,9,right,0.25687,1,9,31,0,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
338,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.013631,1,1,38,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
339,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,4,right,0.2497511,0,4,28,0,TRUE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
340,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,17,right,0.2531989,0,17,31,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
341,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,13,right,0.1640316,1,13,35,1,TRUE,17,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
342,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,20,left,0.1375683,0,20,32,0,TRUE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
343,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.5409478,0,2,38,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
344,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,11,right,0.2122202,1,11,41,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
345,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,23,left,0.027157,1,23,33,0,FALSE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
346,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,7,right,0.5999725,0,7,29,0,FALSE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
347,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,10,right,0.1110729,1,10,30,0,FALSE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
348,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,10,left,0.1817958,1,10,42,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
349,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,17,right,0.1016878,1,17,27,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
350,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,left,0.1440088,1,1,29,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
351,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,9,left,0.0240087,0,9,39,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
352,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,9,left,0.6145316,1,9,43,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
353,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.475231,1,1,39,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
354,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,9,left,1.1197992,0,9,31,1,TRUE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
355,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.1068599,1,1,40,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
356,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,16,right,0.0549677,0,16,28,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
357,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,22,left,0.2978296,1,22,34,1,TRUE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
358,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.1153412,1,1,41,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
359,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,19,right,0.0167612,1,19,29,0,TRUE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
360,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,8,left,0.0594294,0,8,44,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
361,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,18,left,0.0630619,0,18,30,1,TRUE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
