trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
505,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,6,1.950391098,left,0.2389692,1,6,50,0,TRUE,21,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
506,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.882521661,left,0.1837324,1,1,49,1,FALSE,13,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
507,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,1.23598289,left,0.5176744,1,2,46,1,FALSE,17,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
508,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.699159495,left,0.4618376,0,1,50,1,FALSE,13,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
509,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.174121436,right,0.3221401,1,4,64,0,TRUE,21,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
510,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.727667842,right,0.2743293,1,4,51,0,TRUE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
511,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,5,1.449578164,left,0.2653653,1,5,51,1,TRUE,15,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
512,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.558703514,left,0.2542289,0,1,46,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
513,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,3,1.085478269,left,0.2178422,1,3,65,1,TRUE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
514,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,1,1.31338527,right,0.271403,0,1,51,1,FALSE,17,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
515,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.699336981,right,0.2741644,1,5,51,1,TRUE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
516,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.397530168,right,0.3315414,0,1,54,1,FALSE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
517,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,1,1.206790357,left,0.1556059,1,1,47,1,FALSE,17,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
518,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.253050851,left,0.1888216,1,4,47,0,TRUE,17,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
519,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,4,1.783135809,right,0.2558144,0,4,52,0,TRUE,18,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
520,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,7,1.400840857,left,0.2329288,1,7,53,0,FALSE,18,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
521,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,7,1.788419279,left,0.075778,1,7,46,0,FALSE,15,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
522,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,6,1.466497073,left,0.2644754,1,6,54,1,TRUE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
523,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,4,1.362568919,left,0.2931201,1,4,52,1,FALSE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
524,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,1.727123687,right,0.3711133,1,2,66,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
525,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.327373274,right,0.1707085,1,3,52,1,TRUE,15,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
526,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,3,1.849451996,left,0.2465958,1,3,48,1,TRUE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
527,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,1,1.924759928,left,0.1780487,0,1,48,1,FALSE,17,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
528,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.79308058,right,0.3606724,0,4,55,0,TRUE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
529,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,7,1.647726386,right,0.469979,1,7,56,0,FALSE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
530,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.015532209,right,0.1814097,1,2,53,1,FALSE,15,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
531,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,16,1.530986664,right,0.3220429,1,16,48,0,FALSE,19,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
532,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,3,1.84036059,left,0.1722859,0,3,53,1,FALSE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
533,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,6,1.543471305,right,0.2853883,1,6,54,0,TRUE,23,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
534,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,6,1.168182496,left,0.2559852,0,6,47,1,TRUE,16,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
535,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.960530361,left,0.2627833,1,1,54,1,FALSE,15,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
536,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.097949752,left,0.1681692,1,2,49,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
537,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,15,1.147700049,left,0.4145117,1,15,49,1,TRUE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
538,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,4,1.616394796,right,0.1835781,1,4,52,1,FALSE,15,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
539,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.291980487,right,0.2509626,1,5,55,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
540,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,14,1.37734153,left,0.2309773,1,14,50,1,FALSE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
541,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,9,1.425614058,left,0.184246,1,9,48,0,TRUE,17,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
542,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,6,1.436588454,left,0.2564201,1,6,57,1,TRUE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
543,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,4,1.297944552,left,0.3576232,1,4,49,0,TRUE,18,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
544,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,3,1.844737321,left,0.3192609,1,3,50,1,TRUE,19,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
545,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,8,1.725818835,right,0.3754485,1,8,49,1,TRUE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
546,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,7,1.855497328,left,0.1510654,1,7,50,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
547,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.340239131,left,0.3084955,0,1,55,1,FALSE,15,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
548,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.833049009,left,0.2105527,0,5,55,1,TRUE,24,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
549,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,3,1.721525839,right,0.2355838,1,3,53,1,FALSE,15,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
550,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,4,1.166322714,right,0.1384519,1,4,56,0,TRUE,16,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
551,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,8,1.246400963,left,0.1605828,1,8,56,0,TRUE,25,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
552,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,3,1.024632436,right,0.6712033,1,3,57,1,TRUE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
553,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.023817179,right,0.4455379,0,4,56,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
554,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,7,1.530936043,left,0.2839516,0,7,57,1,TRUE,26,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
555,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,1.89121915,right,0.4307174,0,2,54,1,FALSE,15,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
556,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.305549916,right,0.2893163,1,5,55,0,TRUE,16,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
557,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.592569902,right,0.2153507,1,6,51,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
558,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.384954258,left,0.3058146,1,2,58,1,FALSE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
559,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,10,1.49381735,right,0.3066856,0,10,58,0,TRUE,27,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
560,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.510276886,left,0.3161269,1,1,59,1,FALSE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
561,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,5,1.727075081,right,0.2107572,1,5,52,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
562,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,4,1.623331086,left,0.212307,1,4,53,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
563,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,13,1.852385229,left,0.3678492,1,13,51,1,FALSE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
564,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.994374215,right,0.2716763,1,1,60,1,FALSE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
565,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.207827385,left,0.4421748,1,1,50,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
566,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,12,1.850485493,left,0.6355417,0,12,52,1,FALSE,20,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
567,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,13,1.655937252,left,0.2846075,1,13,59,0,FALSE,27,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
568,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,12,1.596071419,left,0.2739606,1,12,60,1,TRUE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
569,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.589889948,left,0.2184946,1,1,61,1,FALSE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
570,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,15,1.678353554,left,0.270168,1,15,53,0,TRUE,21,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
571,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.112928752,left,0.3452426,0,1,62,1,FALSE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
572,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,5,1.855292169,left,0.2228906,1,5,58,1,FALSE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
573,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,14,1.330436087,right,0.2860805,1,14,54,1,TRUE,22,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
574,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,7,1.672863753,right,0.339811,1,7,57,0,TRUE,20,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
575,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.532886916,right,0.6993223,1,1,67,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
576,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,1.312166728,left,0.2541168,0,2,51,1,FALSE,19,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
577,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,11,1.168737666,right,0.2433444,1,11,61,1,FALSE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
578,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,6,1.135259008,left,0.2598874,1,6,58,1,TRUE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
579,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.005182422,left,0.023298,1,4,63,0,TRUE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
580,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,3,1.973281492,left,0.1915283,1,3,54,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
581,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,4,1.378817557,left,0.2399315,1,4,56,1,TRUE,17,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
582,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,5,1.902723987,left,0.2708146,1,5,52,0,TRUE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
583,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.368046787,right,0.2600241,1,1,68,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
584,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,4,1.886138374,left,0.2669794,1,4,53,1,TRUE,21,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
585,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,2,1.518094955,left,0.2191061,0,2,55,1,FALSE,18,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
586,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,13,1.680601111,left,0.3701332,1,13,55,1,FALSE,22,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
587,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.444476029,left,0.2917352,1,1,51,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
588,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,5,1.996646219,right,0.2744361,1,5,59,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
589,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,4,1.191876343,left,0.2431915,1,4,60,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
590,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.250124718,left,0.2575277,1,1,69,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
591,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,5,1.364986474,left,0.5691198,1,5,56,0,TRUE,19,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
592,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.817442357,right,0.2662769,1,4,59,1,FALSE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
593,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,3,1.429346513,right,0.3018115,1,3,54,1,FALSE,21,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
594,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,4,1.402344736,right,0.2308634,1,4,57,1,TRUE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
595,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,3,1.421082168,left,0.1784681,1,3,64,1,TRUE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
596,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,12,1.079916754,right,0.3738735,1,12,56,1,FALSE,22,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
597,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.468896678,right,0.2280549,1,3,58,1,FALSE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
598,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,1.790224342,left,0.3757788,0,2,55,1,FALSE,21,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
599,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,3,1.284453646,left,0.2419414,1,3,60,1,FALSE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
600,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,3,1.648462226,right,0.3476074,0,3,57,1,FALSE,17,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
601,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.880260454,left,0.2501031,1,1,52,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
602,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,2,1.745421817,right,0.0525871,1,2,65,1,FALSE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
603,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.319291067,right,0.1753408,1,3,61,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
604,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,10,1.877160124,left,0.1654331,1,10,62,1,FALSE,28,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
605,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,1.338351749,left,0.1045725,1,2,61,1,FALSE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
606,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,11,1.259820374,right,0.1579019,0,11,57,1,FALSE,22,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
607,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,14,1.862963618,right,0.1284499,1,14,58,0,TRUE,23,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
608,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.662795519,right,0.144733,1,6,58,0,TRUE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
609,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,1.276396491,left,0.2106913,0,2,62,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
610,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.858752593,left,0.11978,1,1,66,1,FALSE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
611,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.457870664,left,0.1481951,1,1,62,1,FALSE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
612,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.591310447,right,0.0347091,0,1,53,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
613,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.098182952,left,0.2486254,0,4,54,0,TRUE,19,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
