trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
503,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,22,left,1.0554053,1,22,42,1,TRUE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
504,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,8,right,0.194015,1,8,44,0,TRUE,21,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
505,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,5,right,0.2133164,1,5,55,1,TRUE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
506,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.2434043,1,4,57,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
507,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,21,right,0.368149,1,21,43,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
508,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,3,left,0.3122067,1,3,50,1,TRUE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
509,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,20,left,0.9394596,1,20,44,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
510,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,7,right,0.1168277,1,7,45,1,TRUE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
511,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,3,right,0.2552285,1,3,58,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
512,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.2374812,1,6,46,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
513,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.1759467,1,7,51,0,FALSE,21,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
514,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.0803574,1,4,56,1,FALSE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
515,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.273713,1,1,47,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
516,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.2581702,1,1,48,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
517,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,21,right,0.2335168,1,21,51,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
518,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,19,right,0.3381276,1,19,45,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
519,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,13,left,0.2835458,1,13,55,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
520,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,6,left,0.3490239,1,6,52,1,TRUE,22,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
521,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,20,right,0.9742937,1,20,52,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
522,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,left,0.2659033,0,5,53,1,FALSE,22,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
523,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,left,0.1965901,1,12,56,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
524,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.2849017,1,3,51,1,FALSE,20,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
525,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,18,left,0.1522075,1,18,46,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
526,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.2324575,1,1,49,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
527,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,8,right,0.1868303,1,8,54,0,TRUE,23,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
528,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,19,left,0.0971523,1,19,53,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
529,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,17,left,0.0694183,1,17,47,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
530,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,11,left,0.1269242,1,11,57,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
531,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.480319,1,1,50,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
532,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,18,right,0.4516999,0,18,54,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
533,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.6630142,0,2,59,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
534,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,5,right,0.3067531,1,5,47,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
535,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2013645,1,2,52,1,FALSE,20,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
536,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.2269725,1,1,51,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
537,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,0.2468618,1,4,48,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
538,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.2357791,1,1,52,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
539,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,16,left,0.38162,1,16,48,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
540,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,3,left,0.1134293,1,3,49,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
541,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,15,left,0.1387032,0,15,49,1,FALSE,23,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
542,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,5,left,0.2737949,0,5,60,0,TRUE,21,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
543,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.532625,1,2,50,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
544,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.1764213,0,3,57,1,FALSE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
545,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,21,left,0.0944274,1,21,55,0,TRUE,20,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
546,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,18,right,0.1594873,1,18,50,0,TRUE,24,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
547,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.3132592,1,6,58,0,TRUE,21,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
548,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,17,left,0.3192728,1,17,51,1,TRUE,25,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
549,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,10,left,0.1816038,1,10,58,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
550,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2419165,1,2,51,1,FALSE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
551,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,1,left,0.2726944,1,1,51,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
552,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,left,0.5764266,1,9,59,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
553,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,16,right,0.1284817,1,16,52,1,FALSE,25,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
554,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,8,right,0.1601125,1,8,60,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
555,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,8,right,0.1702829,1,8,61,0,FALSE,21,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
556,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,7,right,0.0196438,1,7,61,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
557,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,15,right,0.4362798,0,15,53,1,FALSE,25,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
558,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,20,right,0.2069068,1,20,56,1,TRUE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
559,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.2650517,1,7,55,1,TRUE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
560,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,6,right,0.4319599,0,6,62,1,FALSE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
561,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,1,right,0.601946,0,1,52,1,FALSE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
562,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,5,left,0.3861564,1,5,59,1,TRUE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
563,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.1990567,1,4,53,0,TRUE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
564,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.1716057,1,3,54,1,TRUE,18,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
565,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,6,right,0.2436507,1,6,56,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
566,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1988688,1,2,55,1,FALSE,18,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
567,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,19,left,0.1877525,1,19,57,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
568,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,right,0.8824074,0,1,56,1,FALSE,18,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
569,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,1,left,0.3875086,1,1,52,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
570,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,7,right,0.2043769,1,7,62,1,TRUE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
571,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.2377603,1,1,53,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
572,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,18,right,0.4675176,1,18,58,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
573,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,18,right,0.4189004,1,18,54,0,TRUE,26,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
574,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.2252815,1,4,60,1,FALSE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
575,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,3,left,0.1355237,1,3,61,1,FALSE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
576,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,right,0.1355309,0,1,54,1,FALSE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
577,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.8657085,1,4,57,0,TRUE,19,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
578,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,5,right,0.1862868,1,5,57,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
579,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,4,left,0.2261009,1,4,58,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
580,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.1319665,1,3,58,1,TRUE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
581,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3885404,1,2,62,1,FALSE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
582,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,1,right,0.2181878,0,1,53,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
583,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.1003405,1,4,54,0,TRUE,23,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
584,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,1,right,0.2198354,1,1,63,1,FALSE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
585,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,right,0.371189,0,1,64,1,FALSE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
586,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.5589348,1,1,53,1,FALSE,20,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
587,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,17,right,0.2347547,1,17,55,1,TRUE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
588,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,4,right,0.8517235,0,4,55,0,TRUE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
589,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,3,right,0.2434853,0,3,55,1,TRUE,24,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
590,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,6,right,0.5317383,0,6,56,0,TRUE,25,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
591,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,6,right,1.6722114,0,6,63,1,FALSE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
592,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,9,right,0.6609188,1,9,57,0,FALSE,25,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
593,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,7,left,0.0756423,1,7,56,0,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
594,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,0.8121727,1,4,65,0,TRUE,23,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
595,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.720198,0,1,54,1,FALSE,20,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
596,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,9,left,0.4570303,1,9,63,0,TRUE,27,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
597,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,17,right,0.2307599,0,17,59,1,FALSE,21,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
598,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,8,right,0.8646225,1,8,64,1,TRUE,28,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
599,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,right,0.7877065,1,4,55,0,TRUE,21,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
600,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,1.3041268,1,2,59,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
601,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,3,left,0.2718901,1,3,56,1,TRUE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
602,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,20,left,1.0499897,1,20,60,0,TRUE,22,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
603,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.5009373,0,3,66,1,TRUE,24,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
604,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,19,right,0.0619578,1,19,61,1,TRUE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
605,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,8,right,0.2382647,1,8,58,1,TRUE,26,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
606,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.2302599,1,1,60,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
607,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,left,0.005345,1,16,56,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
608,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,right,0.3972594,0,1,61,1,FALSE,20,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
609,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,15,left,0.0862597,1,15,57,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
610,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.3677702,1,7,59,1,FALSE,26,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
611,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,6,right,0.1730935,1,6,60,1,FALSE,26,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
612,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,left,0.1188114,0,6,67,0,TRUE,25,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
613,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,9,right,0.3536458,1,9,68,0,FALSE,25,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
614,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3519192,1,2,57,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
615,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,9,right,0.2466653,1,9,64,0,TRUE,23,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
616,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,6,left,0.2023293,1,6,57,1,TRUE,12,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
617,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,7,left,0.5012338,1,7,65,1,FALSE,28,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
