trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
252,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.148011,1,2,26,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
253,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,6,right,0.4974542,1,6,26,0,TRUE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
254,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.7079174,1,2,26,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
255,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.5534781,0,1,25,1,FALSE,10,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
256,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.5993577,1,1,25,1,FALSE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
257,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,7,right,0.4181255,1,7,21,1,FALSE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
258,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.2750092,1,1,26,1,FALSE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
259,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,3,left,0.3941346,1,3,25,1,TRUE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
260,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,6,left,0.400644,0,6,22,0,TRUE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
261,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,13,right,0.2705906,1,13,23,1,TRUE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
262,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,12,left,0.3619003,0,12,24,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
263,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,right,0.5244915,1,1,27,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
264,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,right,0.0171337,1,4,26,0,TRUE,11,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
265,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,right,0.3076912,1,1,28,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
266,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.1520952,1,3,27,1,TRUE,12,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
267,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,1,left,0.6248949,1,1,29,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
268,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.024449,1,2,28,1,FALSE,12,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
269,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,9,right,0.3830701,0,9,23,0,FALSE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
270,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,5,right,0.3028477,1,5,27,1,TRUE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
271,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,7,left,0.6163107,1,7,33,1,TRUE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
272,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3763622,1,2,26,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
273,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,6,left,0.7984348,1,6,34,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
274,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.0845446,1,1,27,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
275,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.2414859,1,1,27,1,FALSE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
276,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,12,right,0.524675,1,12,24,0,FALSE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
277,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,6,left,0.275839,0,6,22,1,FALSE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
278,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.3787649,1,1,28,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
279,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.1741316,1,1,29,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
280,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.7236194,1,1,29,1,FALSE,12,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
281,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,5,right,0.3685364,0,5,35,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
282,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,15,left,0.9185815,0,15,25,0,TRUE,8,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
283,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.276419,0,1,27,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
284,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,8,left,0.639254,0,8,36,0,TRUE,15,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
285,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,right,0.0544475,0,1,30,1,FALSE,12,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
286,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.3831041,1,4,28,0,TRUE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
287,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.2098482,1,1,30,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
288,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,18,right,0.0853941,1,18,26,0,FALSE,8,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
289,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,4,left,0.3030188,0,4,28,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
290,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,11,left,0.4101631,1,11,25,1,TRUE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
291,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,11,left,0.233152,1,11,37,0,FALSE,15,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
292,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,left,0.8106814,1,1,30,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
293,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,17,left,0.1810194,1,17,27,1,TRUE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
294,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,left,0.7328459,1,1,31,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
295,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,left,0.2497118,1,1,32,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
296,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,16,left,0.254797,1,16,28,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
297,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,10,right,0.4893609,1,10,26,1,FALSE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
298,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.0889288,1,3,29,1,TRUE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
299,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,10,right,0.6383305,1,10,38,1,TRUE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
300,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2083248,1,2,30,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
301,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,left,0.4655897,1,1,33,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
302,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,15,left,0.0491614,0,15,29,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
303,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,18,right,0.1292683,1,18,30,0,TRUE,10,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
304,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,9,left,0.2101233,1,9,23,0,TRUE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
305,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.1710327,1,4,31,0,TRUE,13,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
306,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,8,left,0.4686439,0,8,24,1,TRUE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
307,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,7,right,0.0306209,1,7,29,0,TRUE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
308,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,17,right,0.0698492,1,17,31,1,TRUE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
309,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,16,right,0.0730037,1,16,32,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
310,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.0093978,1,6,30,1,TRUE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
311,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.4011439,1,3,32,1,TRUE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
312,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.7414741,1,1,31,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
313,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,9,left,0.0351732,1,9,27,1,FALSE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
314,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,1,left,0.5978982,1,1,34,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
315,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.3688585,1,1,28,1,FALSE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
316,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,left,0.1395165,1,9,39,1,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
317,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.4995639,1,1,31,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
318,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,1,right,0.2660623,0,1,29,1,FALSE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
319,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,8,right,0.4327453,0,8,28,1,FALSE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
320,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,11,right,0.1380467,1,11,29,0,TRUE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
321,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,left,0.4400132,1,1,35,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
322,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,right,0.2814075,1,1,36,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
323,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,11,right,0.1152962,1,11,25,0,TRUE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
324,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.3462862,1,1,32,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
325,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1531871,1,2,33,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
326,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,10,right,0.421603,1,10,30,1,TRUE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
327,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,10,left,0.0933847,1,10,26,1,TRUE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
328,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,9,left,0.0447972,1,9,27,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
329,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,15,left,0.1785798,1,15,33,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
330,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,1,left,0.6046241,1,1,37,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
331,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,8,left,0.0985349,1,8,28,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
332,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,8,left,0.8504737,1,8,40,1,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
333,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,5,right,0.3375562,1,5,31,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
334,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,4,left,0.6992001,0,4,32,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
335,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,7,right,0.9417564,1,7,33,0,TRUE,11,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
336,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.3956466,1,4,30,0,TRUE,8,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
337,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.2832254,1,1,33,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
338,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,0.1486486,1,3,31,1,TRUE,9,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
339,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,9,right,0.350567,1,9,31,1,FALSE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
340,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.5010437,1,1,34,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
341,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,7,left,0.3579497,1,7,29,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
342,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.3957444,1,6,34,1,TRUE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
343,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.3103399,1,1,35,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
344,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.0742187,1,6,30,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
345,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.2202017,1,1,32,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
346,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.0653415,1,1,34,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
347,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.1123829,1,1,35,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
348,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,7,right,0.10096,1,7,41,1,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
349,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.0549605,1,1,36,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
350,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.4582583,1,1,37,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
351,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,14,left,0.2914064,1,14,34,1,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
352,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,1,right,0.0155302,0,1,33,1,FALSE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
353,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.0821067,1,1,38,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
354,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.0107161,1,1,39,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
355,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,6,right,0.5143035,1,6,42,1,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
356,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,5,right,0.1377127,1,5,31,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
357,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.021286,1,4,34,0,TRUE,12,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
358,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,4,right,0.162167,1,4,32,1,FALSE,14,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
359,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,1,left,0.2198826,1,1,38,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
360,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,left,0.2904415,0,1,36,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
361,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,5,right,0.4314469,1,5,35,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
362,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3280844,1,2,32,1,FALSE,9,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
363,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,left,0.1799435,1,1,39,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
364,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,8,right,0.1407234,1,8,32,1,FALSE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
365,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,4,right,0.2504357,1,4,36,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
366,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.2229517,1,4,37,0,TRUE,15,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,4,3.2.2021,164.9563443
