trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
242,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,right,0.3781884,0,1,23,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
243,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,3,left,0.284089,1,3,33,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
244,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.3243291,1,3,17,1,FALSE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
245,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,4,left,0.2905658,1,4,22,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
246,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,7,left,0.2981457,1,7,21,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
247,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.6063653,0,2,34,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
248,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,5,right,0.3802654,1,5,35,0,TRUE,13,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
249,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,4,right,0.3486902,1,4,36,1,TRUE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
250,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,3,left,0.3139573,1,3,37,1,FALSE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
251,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,8,left,0.3402528,1,8,20,1,FALSE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
252,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,8,left,0.3409938,1,8,20,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
253,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,23,right,0.7335647,1,23,25,0,TRUE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
254,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4353907,1,2,18,1,FALSE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
255,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.2618718,1,7,21,1,FALSE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
256,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,16,left,0.3815386,0,16,28,0,TRUE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
257,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,1,left,0.3025231,0,1,19,1,FALSE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
258,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,22,left,0.4550999,0,22,26,1,TRUE,10,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
259,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.3559353,1,4,24,0,TRUE,7,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
260,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,11,left,0.3212115,1,11,33,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
261,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.3928817,1,3,23,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
262,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,19,left,0.324485,0,19,29,0,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
263,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3263757,1,2,24,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
264,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,7,right,0.4220564,1,7,21,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
265,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.3690102,1,3,25,1,TRUE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
266,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,22,left,0.5296767,1,22,30,0,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
267,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.3720773,1,6,22,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
268,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.398971,1,6,22,1,FALSE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
269,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,6,left,0.3554605,1,6,22,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
270,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,10,right,0.3372643,1,10,34,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
271,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3401148,1,2,26,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
272,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,25,left,0.9315905,0,25,27,0,TRUE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
273,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.4860584,1,1,25,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
274,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,21,right,0.7120283,1,21,31,1,TRUE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
275,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.333731,0,1,26,1,FALSE,10,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
276,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,4,left,0.3365592,1,4,27,0,TRUE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
277,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,5,right,0.4134581,1,5,23,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
278,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,28,right,0.3786897,1,28,28,0,FALSE,11,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
279,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,9,left,0.2996439,1,9,35,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
280,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3187506,1,2,38,1,FALSE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
281,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,4,left,0.1950197,1,4,24,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
282,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,27,right,0.8258892,1,27,29,1,TRUE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
283,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,4,left,0.4697914,0,4,20,0,TRUE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
284,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,left,0.5479459,0,1,39,1,FALSE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
285,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,5,left,0.2755758,1,5,23,1,FALSE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
286,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,7,left,0.2794952,1,7,21,0,FALSE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
287,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,0.3266519,1,4,40,0,TRUE,15,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
288,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.3080054,1,1,27,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
289,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,20,left,1.4043132,1,20,32,1,FALSE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
290,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,3,left,0.0700908,1,3,41,1,TRUE,16,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
291,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,19,left,3.6755816,1,19,33,1,FALSE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
292,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,5,left,0.0173035,0,5,23,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
293,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,8,left,1.6964095,1,8,36,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
294,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,18,right,0.4575853,0,18,34,1,FALSE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
295,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,7,left,0.4038743,1,7,37,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
296,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,21,left,0.4098348,0,21,35,0,TRUE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
297,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.4046799,1,3,25,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
298,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.4362954,1,3,28,1,TRUE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
299,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3385932,1,2,26,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
300,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,4,left,0.5862872,0,4,24,1,FALSE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
301,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.3935868,1,7,25,0,TRUE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
302,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,6,right,0.3589984,1,6,22,1,TRUE,7,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
303,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.5775756,1,1,27,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
304,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4361488,1,2,42,1,FALSE,16,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
305,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.1809891,1,6,26,1,TRUE,9,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
306,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.290216,1,6,38,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
307,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,left,0.3981135,0,5,23,1,FALSE,7,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
308,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,left,0.6227518,0,1,43,1,FALSE,16,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
309,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.5244717,1,1,28,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
310,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,26,right,0.513875,1,26,30,1,FALSE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
311,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,25,left,0.4536691,0,25,31,1,FALSE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
312,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,24,right,0.2864523,1,24,36,0,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
313,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,left,0.4092593,0,1,28,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
314,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,8,left,0.3602246,1,8,24,0,TRUE,11,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
315,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,8,left,0.3463396,1,8,24,0,TRUE,8,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
316,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.5191238,1,2,29,1,FALSE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
317,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,7,left,0.4012687,1,7,25,1,TRUE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
318,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,1,left,0.3825599,0,1,30,1,FALSE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
319,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,28,right,0.3870875,1,28,32,0,TRUE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
320,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,23,right,0.7121215,0,23,37,1,TRUE,15,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
321,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,7,left,0.3641942,1,7,25,1,TRUE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
322,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,4,left,0.4703581,1,4,31,0,TRUE,13,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
323,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.4646983,1,4,29,0,TRUE,7,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
324,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,26,right,0.4015242,0,26,38,0,TRUE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
325,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.414768,1,3,30,1,TRUE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
326,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,6,left,0.2747402,1,6,26,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
327,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,5,left,0.2986039,1,5,27,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
328,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,5,right,0.6105979,0,5,39,1,FALSE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
329,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,29,left,0.8716726,1,29,39,0,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
330,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.4389813,1,1,29,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
331,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,1.1146915,1,6,26,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
332,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2157942,1,2,31,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
333,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,5,left,0.2940179,0,5,27,1,FALSE,9,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
334,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,8,left,0.7088362,1,8,40,0,TRUE,19,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
335,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,4,left,0.4149835,1,4,28,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
336,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,5,left,0.3235804,1,5,27,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
337,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,8,left,0.4529541,1,8,28,0,TRUE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
338,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,7,left,0.4442825,0,7,41,1,TRUE,20,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
339,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,0.3834227,1,3,29,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
340,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,4,left,0.4136445,0,4,28,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
341,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.4050152,0,2,30,1,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
342,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.3580264,1,7,29,1,TRUE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
343,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,6,right,1.0801815,0,6,30,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
344,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.2951811,0,1,32,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
345,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,10,left,0.3216813,0,10,42,0,TRUE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
346,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,9,left,0.2878583,0,9,31,0,TRUE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
347,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,28,left,0.3421945,1,28,40,1,TRUE,17,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
348,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.3417639,1,1,30,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
349,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,left,1.2942541,0,5,31,0,TRUE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
350,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,8,right,1.564262,1,8,32,0,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
351,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.5025927,1,3,32,1,TRUE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
352,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,right,0.2292653,1,4,33,0,TRUE,9,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
353,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,27,right,0.0437054,1,27,41,1,FALSE,17,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
354,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,13,right,0.1201488,1,13,43,0,FALSE,21,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
355,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,27,left,0.2855424,1,27,33,1,TRUE,14,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
356,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.2719791,1,3,34,1,TRUE,10,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,5,3.2.2021,164.9549838
