trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
249,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,19,right,0.1074706,1,19,25,1,TRUE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
250,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,4,left,0.582639,1,4,26,1,TRUE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
251,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,right,0.1061395,1,1,27,1,FALSE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
252,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,7,left,0.2886931,1,7,25,1,FALSE,12,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
253,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,right,0.3021745,0,1,28,1,FALSE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
254,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,6,left,0.1564129,1,6,26,1,FALSE,12,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
255,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.128728,1,4,29,0,TRUE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
256,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.2659176,1,7,25,1,TRUE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
257,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.231799,1,6,26,1,FALSE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
258,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,left,0.276868,1,3,27,1,FALSE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
259,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,5,left,0.062462,0,5,27,1,FALSE,12,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
260,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,8,left,0.3849692,1,8,28,0,TRUE,13,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
261,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,3,right,0.1435702,1,3,30,1,TRUE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
262,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,4,right,0.3112685,0,4,25,0,TRUE,5,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
263,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.1934488,1,1,27,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
264,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,5,right,0.2236137,1,5,27,1,FALSE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
265,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2195314,1,2,31,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
266,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,1,right,0.5443495,1,1,32,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
267,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,18,left,0.3390341,1,18,26,1,FALSE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
268,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.0618327,1,1,28,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
269,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,17,right,0.3464576,1,17,27,1,FALSE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
270,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,13,left,0.1477743,1,13,23,1,TRUE,8,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
271,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,16,left,0.3693679,0,16,28,1,FALSE,12,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
272,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.1908888,1,7,26,0,FALSE,5,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
273,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,19,right,0.0674591,1,19,29,0,TRUE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
274,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,1,right,0.1822763,1,1,33,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
275,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.0877428,1,1,29,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
276,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,12,right,0.3036212,0,12,24,1,FALSE,8,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
277,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,15,left,0.1066501,1,15,25,0,TRUE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
278,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.0132939,0,2,28,1,FALSE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
279,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,10,right,0.4673368,1,10,26,1,TRUE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
280,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.4383392,1,5,29,0,TRUE,13,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
281,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,7,right,0.394539,1,7,29,1,TRUE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
282,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,right,0.1037365,1,1,34,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
283,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,6,right,0.4293069,1,6,27,1,TRUE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
284,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,4,right,0.2161939,0,4,28,1,FALSE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
285,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.0160579,1,1,30,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
286,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,14,left,0.3967659,1,14,26,1,TRUE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
287,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,8,right,0.1887227,1,8,20,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
288,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.2650959,1,7,21,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
289,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,4,left,0.2664603,1,4,30,1,TRUE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
290,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,6,right,0.063027,1,6,22,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
291,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,6,right,0.0839773,1,6,30,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
292,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,5,left,0.2394612,1,5,28,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
293,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,9,left,0.2094199,1,9,27,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
294,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.031025,1,1,31,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
295,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,4,left,0.2341809,1,4,29,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
296,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.1465044,1,3,31,1,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
297,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,right,0.0719948,1,5,31,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
298,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.0054995,1,1,32,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
299,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.1866098,1,4,32,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
300,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.1718896,1,7,29,0,TRUE,9,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
301,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,right,0.0699879,0,1,35,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
302,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,6,right,0.2220482,1,6,30,1,TRUE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
303,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,8,left,0.5056544,1,8,28,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
304,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,7,left,0.3010279,1,7,29,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
305,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,1.1739375,1,4,36,0,TRUE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
306,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,right,0.3795683,1,5,31,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
307,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.1618,1,1,33,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
308,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,18,left,0.2506542,1,18,30,1,TRUE,14,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
309,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4556502,1,2,32,1,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
310,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,4,left,0.4123526,0,4,32,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
311,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,3,left,0.0386776,1,3,37,1,TRUE,13,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
312,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,6,left,0.0083177,1,6,30,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
313,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,5,right,0.7473123,1,5,23,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
314,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,17,left,0.2573212,0,17,31,1,FALSE,14,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
315,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.2133185,1,1,33,1,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
316,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,7,left,0.3781356,1,7,33,0,TRUE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
317,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.4176658,1,1,34,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
318,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.0574508,1,1,34,1,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
319,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,0.030826,1,4,24,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
320,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,3,left,0.0763186,1,3,25,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
321,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.3549458,1,3,30,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
322,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.3066882,1,1,35,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
323,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.2179943,1,3,33,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
324,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.2936332,0,2,26,1,FALSE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
325,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,5,left,0.3635081,0,5,31,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
326,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.0529644,1,6,34,1,TRUE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
327,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,8,right,0.2454556,1,8,32,0,TRUE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
328,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,7,right,0.2754676,0,7,33,1,TRUE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
329,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,5,left,0.3483684,1,5,27,0,TRUE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
330,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,13,right,0.3091717,1,13,27,1,FALSE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
331,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,4,right,0.3641078,0,4,28,1,TRUE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
332,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2795742,1,2,31,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
333,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,right,0.6046922,1,5,35,1,FALSE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
334,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,12,left,0.4023873,1,12,28,1,FALSE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
335,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.0555782,1,7,29,0,TRUE,11,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
336,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.0189093,1,2,34,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
337,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,6,left,0.6655293,0,6,30,1,TRUE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
338,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,10,left,0.0718349,1,10,34,0,TRUE,15,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
339,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,11,left,0.13462,0,11,29,1,FALSE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
340,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,0.0779575,1,4,36,1,FALSE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
341,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.4808382,1,1,32,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
342,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,20,right,0.0357801,1,20,32,0,TRUE,15,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
343,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,3,left,0.1102962,1,3,37,1,FALSE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
344,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.2562888,1,1,33,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
345,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,9,left,0.1016742,1,9,31,0,TRUE,13,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
346,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,1,right,0.2936296,0,1,35,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
347,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.4756173,1,1,34,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
348,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,9,right,0.2661182,1,9,35,1,TRUE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
349,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,4,left,0.1459718,1,4,36,0,TRUE,15,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
350,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,3,right,0.4708428,0,3,37,1,TRUE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
351,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,19,left,0.0783848,1,19,33,1,TRUE,16,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
352,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.3252539,1,1,36,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
353,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,14,left,0.3802237,1,14,30,0,TRUE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
354,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,13,right,0.3394919,1,13,31,1,TRUE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
355,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.0570448,1,1,35,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
356,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,8,right,0.296396,1,8,36,1,FALSE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
357,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,6,right,0.2240911,1,6,38,0,TRUE,17,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
358,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,12,right,0.3554055,1,12,32,1,FALSE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
359,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,18,right,0.1667492,0,18,34,1,FALSE,16,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
360,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,left,0.253368,0,5,39,1,TRUE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
361,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.263714,1,2,38,1,FALSE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
362,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,8,left,0.0890486,1,8,40,0,TRUE,19,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
363,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,7,left,0.2059185,1,7,41,1,TRUE,20,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,2,3.2.2021,164.8921523
