trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
179,"['low', 16, 2, True]",TRUE,16,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0325829,1,120,3,3.2.2021,120.1901408
180,"['low', 2, 2, True]",TRUE,2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,0.1998045,0,120,3,3.2.2021,120.1901408
181,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3449802,1,120,3,3.2.2021,120.1901408
182,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3127064,1,120,3,3.2.2021,120.1901408
183,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,0.2466246,1,120,3,3.2.2021,120.1901408
184,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.5605392,0,120,3,3.2.2021,120.1901408
185,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.54971,0,120,3,3.2.2021,120.1901408
186,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.137165,1,120,3,3.2.2021,120.1901408
187,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4986145,1,120,3,3.2.2021,120.1901408
188,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.1299929,0,120,3,3.2.2021,120.1901408
189,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.4791945,1,120,3,3.2.2021,120.1901408
190,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3757052,1,120,3,3.2.2021,120.1901408
191,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.2077409,1,120,3,3.2.2021,120.1901408
192,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,1.0014264,1,120,3,3.2.2021,120.1901408
193,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1752792,1,120,3,3.2.2021,120.1901408
194,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1166269,1,120,3,3.2.2021,120.1901408
195,"['low', 16, 2, True]",TRUE,16,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4548281,1,120,3,3.2.2021,120.1901408
196,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2417691,1,120,3,3.2.2021,120.1901408
197,"['low', 2, 2, True]",TRUE,2,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1870792,1,120,3,3.2.2021,120.1901408
198,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2008455,1,120,3,3.2.2021,120.1901408
199,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.0181785,1,120,3,3.2.2021,120.1901408
200,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.3052384,1,120,3,3.2.2021,120.1901408
201,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,2.6385406,1,120,3,3.2.2021,120.1901408
202,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.7768214,1,120,3,3.2.2021,120.1901408
203,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2778506,1,120,3,3.2.2021,120.1901408
204,"['high', 1, 2, False]",FALSE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.8378785,1,120,3,3.2.2021,120.1901408
205,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2743851,1,120,3,3.2.2021,120.1901408
206,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3303639,1,120,3,3.2.2021,120.1901408
207,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4578943,1,120,3,3.2.2021,120.1901408
208,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1308141,1,120,3,3.2.2021,120.1901408
209,"['high', 4, 2, True]",TRUE,4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.0899819,1,120,3,3.2.2021,120.1901408
210,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.0574299,1,120,3,3.2.2021,120.1901408
211,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4353983,1,120,3,3.2.2021,120.1901408
212,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5820046,1,120,3,3.2.2021,120.1901408
213,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3607975,1,120,3,3.2.2021,120.1901408
214,"['high', 3, 60, False]",FALSE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,60,right,0.3309914,1,120,3,3.2.2021,120.1901408
215,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.6110342,1,120,3,3.2.2021,120.1901408
216,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.6467364,1,120,3,3.2.2021,120.1901408
217,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.266839,1,120,3,3.2.2021,120.1901408
218,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.3095581,0,120,3,3.2.2021,120.1901408
219,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3947986,1,120,3,3.2.2021,120.1901408
220,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.4226607,1,120,3,3.2.2021,120.1901408
221,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.389714,1,120,3,3.2.2021,120.1901408
222,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4043638,1,120,3,3.2.2021,120.1901408
223,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.410814,1,120,3,3.2.2021,120.1901408
224,"['high', 3, 60, False]",FALSE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,60,right,0.373643,1,120,3,3.2.2021,120.1901408
225,"['high', 2, 2, True]",TRUE,2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3848479,1,120,3,3.2.2021,120.1901408
226,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.1506212,0,120,3,3.2.2021,120.1901408
227,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2305814,0,120,3,3.2.2021,120.1901408
228,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2853158,1,120,3,3.2.2021,120.1901408
229,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.0847517,1,120,3,3.2.2021,120.1901408
230,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.9095919,1,120,3,3.2.2021,120.1901408
231,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.442999,0,120,3,3.2.2021,120.1901408
232,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.697492,0,120,3,3.2.2021,120.1901408
233,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.362582,1,120,3,3.2.2021,120.1901408
234,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3547048,1,120,3,3.2.2021,120.1901408
235,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.1163968,0,120,3,3.2.2021,120.1901408
236,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3456824,1,120,3,3.2.2021,120.1901408
237,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.5389705,1,120,3,3.2.2021,120.1901408
238,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4553853,1,120,3,3.2.2021,120.1901408
239,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3404734,1,120,3,3.2.2021,120.1901408
240,"['high', 8, 2, True]",TRUE,8,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3119521,1,120,3,3.2.2021,120.1901408
241,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.5621304,1,120,3,3.2.2021,120.1901408
242,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3507661,1,120,3,3.2.2021,120.1901408
243,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3784653,1,120,3,3.2.2021,120.1901408
244,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.4246164,1,120,3,3.2.2021,120.1901408
245,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.391422,1,120,3,3.2.2021,120.1901408
246,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.1206324,1,120,3,3.2.2021,120.1901408
247,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.6617662,0,120,3,3.2.2021,120.1901408
248,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3023245,1,120,3,3.2.2021,120.1901408
249,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3181946,1,120,3,3.2.2021,120.1901408
250,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3815264,1,120,3,3.2.2021,120.1901408
251,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1028277,0,120,3,3.2.2021,120.1901408
252,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.1291505,1,120,3,3.2.2021,120.1901408
253,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1249262,1,120,3,3.2.2021,120.1901408
254,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1182951,1,120,3,3.2.2021,120.1901408
255,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.4791146,1,120,3,3.2.2021,120.1901408
256,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.351546,1,120,3,3.2.2021,120.1901408
257,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3870449,1,120,3,3.2.2021,120.1901408
258,"['low', 8, 2, True]",TRUE,8,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3927127,1,120,3,3.2.2021,120.1901408
259,"['high', 2, 2, True]",TRUE,2,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.2766092,0,120,3,3.2.2021,120.1901408
260,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2628439,1,120,3,3.2.2021,120.1901408
261,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3009424,1,120,3,3.2.2021,120.1901408
262,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2945854,1,120,3,3.2.2021,120.1901408
263,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.418493,1,120,3,3.2.2021,120.1901408
264,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.0808766,1,120,3,3.2.2021,120.1901408
265,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.0788595,1,120,3,3.2.2021,120.1901408
266,"['high', 3, 60, False]",FALSE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,60,left,0.4015688,1,120,3,3.2.2021,120.1901408
267,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.4925372,0,120,3,3.2.2021,120.1901408
268,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.322474,0,120,3,3.2.2021,120.1901408
269,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.30577,1,120,3,3.2.2021,120.1901408
270,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2068418,1,120,3,3.2.2021,120.1901408
271,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3004266,1,120,3,3.2.2021,120.1901408
272,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.18497,0,120,3,3.2.2021,120.1901408
273,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.5282375,0,120,3,3.2.2021,120.1901408
274,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.4012077,0,120,3,3.2.2021,120.1901408
275,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.1328047,1,120,3,3.2.2021,120.1901408
276,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2357596,1,120,3,3.2.2021,120.1901408
277,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.5464882,1,120,3,3.2.2021,120.1901408
278,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4539678,1,120,3,3.2.2021,120.1901408
279,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5376943,1,120,3,3.2.2021,120.1901408
280,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5546078,1,120,3,3.2.2021,120.1901408
281,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3736709,1,120,3,3.2.2021,120.1901408
282,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3776973,1,120,3,3.2.2021,120.1901408
283,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1229897,1,120,3,3.2.2021,120.1901408
284,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.6680712,1,120,3,3.2.2021,120.1901408
285,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2302171,1,120,3,3.2.2021,120.1901408
286,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1632565,1,120,3,3.2.2021,120.1901408
287,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3628848,1,120,3,3.2.2021,120.1901408
288,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1756113,0,120,3,3.2.2021,120.1901408
289,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.162472,1,120,3,3.2.2021,120.1901408
290,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3963719,1,120,3,3.2.2021,120.1901408
291,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4082514,1,120,3,3.2.2021,120.1901408
292,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,0.4689034,0,120,3,3.2.2021,120.1901408
293,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.0921646,1,120,3,3.2.2021,120.1901408
294,"['high', 1, 2, False]",FALSE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.5737339,1,120,3,3.2.2021,120.1901408
295,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.6147546,1,120,3,3.2.2021,120.1901408
296,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,1.5133183,1,120,3,3.2.2021,120.1901408
297,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3786976,1,120,3,3.2.2021,120.1901408
298,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.7649476,0,120,3,3.2.2021,120.1901408
299,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3979081,1,120,3,3.2.2021,120.1901408
300,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.6196953,1,120,3,3.2.2021,120.1901408
301,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1679061,1,120,3,3.2.2021,120.1901408
302,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4743211,1,120,3,3.2.2021,120.1901408
303,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.5684923,1,120,3,3.2.2021,120.1901408
304,"['high', 3, 60, False]",FALSE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,60,right,0.3960619,1,120,3,3.2.2021,120.1901408
305,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3505538,1,120,3,3.2.2021,120.1901408
306,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2586518,1,120,3,3.2.2021,120.1901408
307,"['high', 1, 2, True]",TRUE,1,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.1713898,0,120,3,3.2.2021,120.1901408
308,"['low', 1, 2, False]",FALSE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4997781,1,120,3,3.2.2021,120.1901408
309,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4355851,1,120,3,3.2.2021,120.1901408
310,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,6.86582,1,120,3,3.2.2021,120.1901408
311,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2600636,1,120,3,3.2.2021,120.1901408
312,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.5031176,1,120,3,3.2.2021,120.1901408
313,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.3775054,0,120,3,3.2.2021,120.1901408
314,"['low', 1, 2, True]",TRUE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.4169503,0,120,3,3.2.2021,120.1901408
315,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.2079859,0,120,3,3.2.2021,120.1901408
316,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.0710428,1,120,3,3.2.2021,120.1901408
317,"['low', 32, 2, True]",TRUE,32,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.4630744,1,120,3,3.2.2021,120.1901408
318,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2353291,1,120,3,3.2.2021,120.1901408
319,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3025284,1,120,3,3.2.2021,120.1901408
320,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1351979,0,120,3,3.2.2021,120.1901408
321,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2475358,1,120,3,3.2.2021,120.1901408
322,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1783019,1,120,3,3.2.2021,120.1901408
323,"['low', 1, 2, True]",TRUE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,0.4563177,0,120,3,3.2.2021,120.1901408
324,"['high', 4, 2, True]",TRUE,4,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.7785781,0,120,3,3.2.2021,120.1901408
325,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.0691415,0,120,3,3.2.2021,120.1901408
326,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3171693,1,120,3,3.2.2021,120.1901408
327,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.0621271,1,120,3,3.2.2021,120.1901408
328,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1235318,1,120,3,3.2.2021,120.1901408
329,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.261402,1,120,3,3.2.2021,120.1901408
330,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.1279983,0,120,3,3.2.2021,120.1901408
331,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4246409,1,120,3,3.2.2021,120.1901408
332,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.0814111,1,120,3,3.2.2021,120.1901408
333,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.868461,1,120,3,3.2.2021,120.1901408
334,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3585416,1,120,3,3.2.2021,120.1901408
335,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,5.9782559,1,120,3,3.2.2021,120.1901408
336,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4132666,1,120,3,3.2.2021,120.1901408
337,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.3838603,0,120,3,3.2.2021,120.1901408
338,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.5835734,1,120,3,3.2.2021,120.1901408
339,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1306561,1,120,3,3.2.2021,120.1901408
340,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1163719,1,120,3,3.2.2021,120.1901408
341,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4101316,1,120,3,3.2.2021,120.1901408
342,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4762635,1,120,3,3.2.2021,120.1901408
343,"['low', 32, 2, True]",TRUE,32,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3173434,1,120,3,3.2.2021,120.1901408
344,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2186104,1,120,3,3.2.2021,120.1901408
345,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.0339606,0,120,3,3.2.2021,120.1901408
346,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.2026956,0,120,3,3.2.2021,120.1901408
347,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.2172622,0,120,3,3.2.2021,120.1901408
348,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2334724,1,120,3,3.2.2021,120.1901408
349,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0811264,1,120,3,3.2.2021,120.1901408
350,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4149073,1,120,3,3.2.2021,120.1901408
351,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.269867,1,120,3,3.2.2021,120.1901408
352,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2036358,1,120,3,3.2.2021,120.1901408
353,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.4061556,1,120,3,3.2.2021,120.1901408
354,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.5419431,1,120,3,3.2.2021,120.1901408
355,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4256109,1,120,3,3.2.2021,120.1901408
356,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.193576,1,120,3,3.2.2021,120.1901408
357,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1397082,1,120,3,3.2.2021,120.1901408
358,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1854679,1,120,3,3.2.2021,120.1901408
