trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
179,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3639268,1,120,6,3.2.2021,120.2852685
180,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3325929,1,120,6,3.2.2021,120.2852685
181,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3168323,1,120,6,3.2.2021,120.2852685
182,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1233511,1,120,6,3.2.2021,120.2852685
183,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.7486114,0,120,6,3.2.2021,120.2852685
184,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2670828,1,120,6,3.2.2021,120.2852685
185,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2014141,1,120,6,3.2.2021,120.2852685
186,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2977832,1,120,6,3.2.2021,120.2852685
187,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2975509,1,120,6,3.2.2021,120.2852685
188,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2640922,1,120,6,3.2.2021,120.2852685
189,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2217183,1,120,6,3.2.2021,120.2852685
190,"['high', 1, 2, True]",TRUE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.2798162,0,120,6,3.2.2021,120.2852685
191,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3109404,1,120,6,3.2.2021,120.2852685
192,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.6606478,1,120,6,3.2.2021,120.2852685
193,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2652127,1,120,6,3.2.2021,120.2852685
194,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,1.082526,1,120,6,3.2.2021,120.2852685
195,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3661881,0,120,6,3.2.2021,120.2852685
196,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3152636,0,120,6,3.2.2021,120.2852685
197,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1134472,1,120,6,3.2.2021,120.2852685
198,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.4699851,1,120,6,3.2.2021,120.2852685
199,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.380784,1,120,6,3.2.2021,120.2852685
200,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2685928,1,120,6,3.2.2021,120.2852685
201,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.7354956,1,120,6,3.2.2021,120.2852685
202,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.542042,1,120,6,3.2.2021,120.2852685
203,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4878529,1,120,6,3.2.2021,120.2852685
204,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.4586179,1,120,6,3.2.2021,120.2852685
205,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.5112918,1,120,6,3.2.2021,120.2852685
206,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,2.0678575,1,120,6,3.2.2021,120.2852685
207,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4517147,1,120,6,3.2.2021,120.2852685
208,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.6670338,1,120,6,3.2.2021,120.2852685
209,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2853959,1,120,6,3.2.2021,120.2852685
210,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2438129,1,120,6,3.2.2021,120.2852685
211,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2427222,1,120,6,3.2.2021,120.2852685
212,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.4405236,1,120,6,3.2.2021,120.2852685
213,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.290771,1,120,6,3.2.2021,120.2852685
214,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3927316,1,120,6,3.2.2021,120.2852685
215,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3398574,1,120,6,3.2.2021,120.2852685
216,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,2.1661148,1,120,6,3.2.2021,120.2852685
217,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.5134748,1,120,6,3.2.2021,120.2852685
218,"['high', 8, 2, True]",TRUE,8,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2577464,1,120,6,3.2.2021,120.2852685
219,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.7053805,1,120,6,3.2.2021,120.2852685
220,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.287538,1,120,6,3.2.2021,120.2852685
221,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4288392,1,120,6,3.2.2021,120.2852685
222,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,1.4129619,0,120,6,3.2.2021,120.2852685
223,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,left,0.570611,0,120,6,3.2.2021,120.2852685
224,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.5117651,1,120,6,3.2.2021,120.2852685
225,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2795157,1,120,6,3.2.2021,120.2852685
226,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.281643,1,120,6,3.2.2021,120.2852685
227,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,0.3191979,1,120,6,3.2.2021,120.2852685
228,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3192456,1,120,6,3.2.2021,120.2852685
229,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1869444,1,120,6,3.2.2021,120.2852685
230,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3089313,1,120,6,3.2.2021,120.2852685
231,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2055415,1,120,6,3.2.2021,120.2852685
232,"['high', 2, 2, True]",TRUE,2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3549314,1,120,6,3.2.2021,120.2852685
233,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.5661168,1,120,6,3.2.2021,120.2852685
234,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2727852,1,120,6,3.2.2021,120.2852685
235,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2144134,1,120,6,3.2.2021,120.2852685
236,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2536565,1,120,6,3.2.2021,120.2852685
237,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2544558,1,120,6,3.2.2021,120.2852685
238,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4901476,1,120,6,3.2.2021,120.2852685
239,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2967774,1,120,6,3.2.2021,120.2852685
240,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2800135,1,120,6,3.2.2021,120.2852685
241,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.249436,1,120,6,3.2.2021,120.2852685
242,"['low', 1, 2, True]",TRUE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.26605,1,120,6,3.2.2021,120.2852685
243,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3026877,1,120,6,3.2.2021,120.2852685
244,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1138973,1,120,6,3.2.2021,120.2852685
245,"['high', 3, 60, False]",FALSE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,60,left,0.3550188,1,120,6,3.2.2021,120.2852685
246,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.484026,1,120,6,3.2.2021,120.2852685
247,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2930411,1,120,6,3.2.2021,120.2852685
248,"['high', 1, 2, True]",TRUE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3634337,1,120,6,3.2.2021,120.2852685
249,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,1.07059,0,120,6,3.2.2021,120.2852685
250,"['low', 1, 2, True]",TRUE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3228177,1,120,6,3.2.2021,120.2852685
251,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2040769,1,120,6,3.2.2021,120.2852685
252,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.4242351,1,120,6,3.2.2021,120.2852685
253,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2047142,1,120,6,3.2.2021,120.2852685
254,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3823687,1,120,6,3.2.2021,120.2852685
255,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2714321,1,120,6,3.2.2021,120.2852685
256,"['high', 64, 2, True]",TRUE,64,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2430734,1,120,6,3.2.2021,120.2852685
257,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,1.3472989,1,120,6,3.2.2021,120.2852685
258,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.4710664,1,120,6,3.2.2021,120.2852685
259,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.779358,1,120,6,3.2.2021,120.2852685
260,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2678473,1,120,6,3.2.2021,120.2852685
261,"['low', 2, 2, True]",TRUE,2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3464992,1,120,6,3.2.2021,120.2852685
262,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.4198961,1,120,6,3.2.2021,120.2852685
263,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,0.2658564,1,120,6,3.2.2021,120.2852685
264,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,1.3529976,1,120,6,3.2.2021,120.2852685
265,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.3631032,0,120,6,3.2.2021,120.2852685
266,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2470089,1,120,6,3.2.2021,120.2852685
267,"['low', 8, 2, True]",TRUE,8,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2503561,1,120,6,3.2.2021,120.2852685
268,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,1.2569999,1,120,6,3.2.2021,120.2852685
269,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4707674,1,120,6,3.2.2021,120.2852685
270,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1463408,1,120,6,3.2.2021,120.2852685
271,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2498372,1,120,6,3.2.2021,120.2852685
272,"['low', 16, 2, True]",TRUE,16,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2805359,1,120,6,3.2.2021,120.2852685
273,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.2462726,0,120,6,3.2.2021,120.2852685
274,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2969823,1,120,6,3.2.2021,120.2852685
275,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.281944,0,120,6,3.2.2021,120.2852685
276,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.3911565,0,120,6,3.2.2021,120.2852685
277,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3086322,1,120,6,3.2.2021,120.2852685
278,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.8188043,1,120,6,3.2.2021,120.2852685
279,"['low', 32, 2, True]",TRUE,32,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2559367,1,120,6,3.2.2021,120.2852685
280,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2978736,1,120,6,3.2.2021,120.2852685
281,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1587516,1,120,6,3.2.2021,120.2852685
282,"['high', 3, 60, False]",FALSE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,60,left,0.3158171,1,120,6,3.2.2021,120.2852685
283,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1779941,1,120,6,3.2.2021,120.2852685
284,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2800716,1,120,6,3.2.2021,120.2852685
285,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,0.5987332,0,120,6,3.2.2021,120.2852685
286,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2280785,1,120,6,3.2.2021,120.2852685
287,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3248561,1,120,6,3.2.2021,120.2852685
288,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.376743,1,120,6,3.2.2021,120.2852685
289,"['high', 3, 2, True]",TRUE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2780787,1,120,6,3.2.2021,120.2852685
290,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,1.6139051,1,120,6,3.2.2021,120.2852685
291,"['high', 3, 60, False]",FALSE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,60,left,0.3989598,1,120,6,3.2.2021,120.2852685
292,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,1.5098732,1,120,6,3.2.2021,120.2852685
293,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3791098,1,120,6,3.2.2021,120.2852685
294,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2885863,1,120,6,3.2.2021,120.2852685
295,"['high', 32, 2, True]",TRUE,32,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.175527,1,120,6,3.2.2021,120.2852685
296,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.2757496,0,120,6,3.2.2021,120.2852685
297,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.224779,1,120,6,3.2.2021,120.2852685
298,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.5322535,1,120,6,3.2.2021,120.2852685
299,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2665842,1,120,6,3.2.2021,120.2852685
300,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.533917,1,120,6,3.2.2021,120.2852685
301,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.4883861,1,120,6,3.2.2021,120.2852685
302,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3188668,1,120,6,3.2.2021,120.2852685
303,"['low', 8, 2, True]",TRUE,8,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3642082,1,120,6,3.2.2021,120.2852685
304,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.9626471,1,120,6,3.2.2021,120.2852685
305,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2470969,1,120,6,3.2.2021,120.2852685
306,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,3.8498366,0,120,6,3.2.2021,120.2852685
307,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.6480175,1,120,6,3.2.2021,120.2852685
308,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2755568,1,120,6,3.2.2021,120.2852685
309,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.363051,1,120,6,3.2.2021,120.2852685
310,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3760851,1,120,6,3.2.2021,120.2852685
311,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2051502,1,120,6,3.2.2021,120.2852685
312,"['high', 1, 2, True]",TRUE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.4852806,0,120,6,3.2.2021,120.2852685
313,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3462762,1,120,6,3.2.2021,120.2852685
314,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2170109,1,120,6,3.2.2021,120.2852685
315,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3025558,1,120,6,3.2.2021,120.2852685
316,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.8458181,0,120,6,3.2.2021,120.2852685
317,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2732602,1,120,6,3.2.2021,120.2852685
318,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.407745,1,120,6,3.2.2021,120.2852685
319,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2724652,1,120,6,3.2.2021,120.2852685
320,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3443087,1,120,6,3.2.2021,120.2852685
321,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4087894,1,120,6,3.2.2021,120.2852685
322,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.6783509,1,120,6,3.2.2021,120.2852685
323,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.4011392,1,120,6,3.2.2021,120.2852685
324,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.402116,1,120,6,3.2.2021,120.2852685
325,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4256809,1,120,6,3.2.2021,120.2852685
326,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3917483,1,120,6,3.2.2021,120.2852685
327,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3493745,1,120,6,3.2.2021,120.2852685
328,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.5697182,1,120,6,3.2.2021,120.2852685
329,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.6866749,1,120,6,3.2.2021,120.2852685
330,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2848521,1,120,6,3.2.2021,120.2852685
331,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.37057,1,120,6,3.2.2021,120.2852685
332,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3628866,1,120,6,3.2.2021,120.2852685
333,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.4362808,1,120,6,3.2.2021,120.2852685
334,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.4412237,1,120,6,3.2.2021,120.2852685
335,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.392625,1,120,6,3.2.2021,120.2852685
336,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2611854,1,120,6,3.2.2021,120.2852685
337,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2930054,1,120,6,3.2.2021,120.2852685
338,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5846269,1,120,6,3.2.2021,120.2852685
339,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.282168,1,120,6,3.2.2021,120.2852685
340,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.5548873,0,120,6,3.2.2021,120.2852685
341,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.315256,1,120,6,3.2.2021,120.2852685
342,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.5282522,1,120,6,3.2.2021,120.2852685
343,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3262246,1,120,6,3.2.2021,120.2852685
344,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.8776638,0,120,6,3.2.2021,120.2852685
345,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3875752,1,120,6,3.2.2021,120.2852685
346,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3556136,1,120,6,3.2.2021,120.2852685
347,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5610759,1,120,6,3.2.2021,120.2852685
348,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2958923,1,120,6,3.2.2021,120.2852685
349,"['high', 16, 2, True]",TRUE,16,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3979614,1,120,6,3.2.2021,120.2852685
350,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3172022,1,120,6,3.2.2021,120.2852685
351,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2924746,1,120,6,3.2.2021,120.2852685
352,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2369539,1,120,6,3.2.2021,120.2852685
353,"['low', 32, 2, True]",TRUE,32,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2035972,1,120,6,3.2.2021,120.2852685
354,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,1.1688501,1,120,6,3.2.2021,120.2852685
355,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2341709,1,120,6,3.2.2021,120.2852685
356,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,left,0.5458308,0,120,6,3.2.2021,120.2852685
357,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.4844847,1,120,6,3.2.2021,120.2852685
358,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3330301,1,120,6,3.2.2021,120.2852685
