trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
183,"['high', 1, 'high']",1,white,0.854822849,45,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_45_down,black_high_135_down,27,1.364642002,0.2485429,left,0.1073338,1,27,9,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
184,"['med', 1, 'low']",1,white,0.190683459,45,left,up,med,low,white_low_45-white_low_135-black_low_135-black_low_45,white_med_45_up,black_med_135_up,16,1.688151163,0.2502932,left,0.1639509,1,16,8,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
185,"['med', 1, 'low']",1,white,0.661464432,135,right,down,med,low,black_low_135-white_low_135-white_low_45-black_low_45,white_med_135_down,black_med_45_down,15,1.28641765,0.2485527,right,0.6097118,1,15,9,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
186,"['med', 2, 'low']",2,black,0.200220762,45,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_45_up,white_med_135_up,25,1.301273011,0.2467699,left,1.2308754,0,25,15,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
187,"['high', 3, 'low']",3,black,0.316191841,135,left,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_135_up,white_high_45_up,8,1.968408806,0.2485472,right,0.9346162,0,8,8,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
188,"['high', 2, 'low']",2,white,0.336614658,45,left,down,high,low,white_low_135-white_low_45-black_low_45-black_low_135,white_high_45_down,black_high_135_down,8,1.14681118,0.2484703,left,0.4424839,1,8,8,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
189,"['med', 1, 'high']",1,white,0.490218585,45,left,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_45_down,black_med_135_down,17,1.9153139,0.2502918,left,0.4257093,1,17,11,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
190,"['med', 2, 'low']",2,white,0.391048372,135,right,down,med,low,black_low_135-white_low_45-white_low_135-black_low_45,white_med_135_down,black_med_45_down,28,1.101496616,0.2467302,right,0.2109464,1,28,16,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
191,"['high', 2, 'high']",2,white,0.792164166,135,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_down,black_high_45_down,13,1.922256701,0.2485428,right,0.9250591,1,13,11,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
192,"['high', 2, 'low']",2,black,0.020594056,135,left,up,high,low,white_low_45-black_low_135-black_low_45-white_low_135,black_high_135_up,white_high_45_up,7,1.478979109,0.2485382,right,0.9393263,0,7,9,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
193,"['low', 2, 'low']",2,black,0.44649689,135,left,down,low,low,white_low_135-black_low_135-black_low_45-white_low_45,black_low_135_down,white_low_45_down,8,1.611285499,0.2485811,left,0.643887,1,8,11,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
194,"['low', 1, 'high']",1,black,0.725178856,135,left,up,low,high,black_high_45-white_high_135-black_high_135-white_high_135,black_low_135_up,white_low_45_up,13,1.523080816,0.24854,right,0.8672693,0,13,11,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
195,"['high', 2, 'high']",2,black,0.554297343,45,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_up,white_high_135_up,12,1.841325533,0.2485434,right,1.2618969,1,12,12,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
196,"['med', 3, 'low']",3,white,0.365707012,45,left,up,med,low,white_low_135-black_low_135-black_low_45-white_low_45,white_med_45_up,black_med_135_up,7,1.508416229,0.2485459,left,0.9284879,1,7,9,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
197,"['high', 1, 'low']",1,white,0.479216286,135,right,up,high,low,black_low_45-black_low_135-white_low_45-white_low_135,white_high_135_up,black_high_45_up,13,1.562031108,0.2502973,right,0.1626024,1,13,7,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
198,"['low', 2, 'low']",2,black,0.533730105,135,left,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,black_low_135_down,white_low_45_down,7,1.09878423,0.2502837,left,0.30196,1,7,12,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
199,"['med', 1, 'low']",1,white,0.543549082,45,left,up,med,low,white_low_45-white_low_135-black_low_135-black_low_45,white_med_45_up,black_med_135_up,14,1.062669461,0.248539,left,0.1854477,1,14,10,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
200,"['med', 3, 'high']",3,black,0.530319532,45,right,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_45_down,white_med_135_down,13,1.537422837,0.2467682,right,0.4962901,1,13,7,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
201,"['low', 3, 'high']",3,black,0.820538145,135,left,down,low,high,white_high_135-white_high_135-black_high_45-black_high_135,black_low_135_down,white_low_45_down,11,1.9537993,0.2485405,left,0.2497211,1,11,8,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
202,"['high', 1, 'low']",1,black,0.403877232,45,right,down,high,low,white_low_135-black_low_135-white_low_45-black_low_45,black_high_45_down,white_high_135_down,12,1.625730163,0.2485476,left,0.4917791,0,12,8,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
203,"['high', 2, 'low']",2,white,0.588865336,135,right,down,high,low,white_low_45-black_low_135-white_low_135-black_low_45,white_high_135_down,black_high_45_down,10,1.665225368,0.2485414,right,0.4583964,1,10,10,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
204,"['high', 1, 'low']",1,black,0.76127578,45,right,up,high,low,white_low_45-black_low_135-white_low_135-black_low_45,black_high_45_up,white_high_135_up,15,1.986321301,0.2467698,left,0.6494878,0,15,9,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
205,"['high', 3, 'low']",3,white,0.8602751,45,left,up,high,low,black_low_135-white_low_45-black_low_45-white_low_135,white_high_45_up,black_high_135_up,11,1.968258565,0.2485389,right,0.2526427,0,11,9,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
206,"['low', 3, 'high']",3,black,0.111841198,45,right,up,low,high,black_high_45-white_high_135-black_high_135-white_high_135,black_low_45_up,white_low_135_up,10,1.44700861,0.2485503,right,0.0278151,1,10,9,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
207,"['high', 1, 'high']",1,white,0.441528843,135,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_up,black_high_45_up,26,1.160167612,0.2485485,right,0.4699046,1,26,10,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
208,"['med', 3, 'low']",3,black,0.05544131,45,right,down,med,low,black_low_135-white_low_135-white_low_45-black_low_45,black_med_45_down,white_med_135_down,6,1.448582272,0.2485475,left,0.2107696,0,6,10,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
209,"['high', 3, 'high']",3,white,0.477191617,45,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_45_down,black_high_135_down,13,1.931474872,0.2485386,right,0.2326182,0,13,15,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
210,"['high', 3, 'low']",3,white,0.728073058,45,left,down,high,low,white_low_45-black_low_135-white_low_135-black_low_45,white_high_45_down,black_high_135_down,14,1.689195208,0.2485499,left,0.4266791,1,14,10,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
211,"['high', 3, 'high']",3,black,0.753485379,135,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,black_high_135_up,white_high_45_up,16,1.719928548,0.2485469,right,0.331678,0,16,16,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
212,"['high', 3, 'low']",3,black,0.678975174,135,left,down,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_135_down,white_high_45_down,13,1.615202815,0.2488672,left,0.5800522,1,13,11,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
213,"['high', 1, 'low']",1,black,0.630233767,45,right,down,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_45_down,white_high_135_down,18,1.597035333,0.2485547,left,2.011633,0,18,10,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
214,"['high', 1, 'low']",1,black,0.804254854,45,right,up,high,low,white_low_135-white_low_45-black_low_45-black_low_135,black_high_45_up,white_high_135_up,21,1.76792181,0.2485449,right,1.5796479,1,21,11,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
215,"['low', 3, 'low']",3,white,0.634407013,45,left,down,low,low,black_low_45-white_low_45-black_low_135-white_low_135,white_low_45_down,black_low_135_down,3,1.499464221,0.247019,right,0.8426415,0,3,12,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
216,"['low', 3, 'high']",3,white,0.544963324,135,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_up,black_low_45_up,9,1.59659672,0.2485497,right,2.6204154,1,9,10,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
217,"['med', 2, 'low']",2,white,0.204389396,45,left,down,med,low,black_low_135-white_low_135-black_low_45-white_low_45,white_med_45_down,black_med_135_down,27,1.002842061,0.248546,right,2.4242597,0,27,17,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
218,"['low', 2, 'high']",2,black,0.971494276,135,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_up,white_low_45_up,6,1.945728146,0.2467324,left,0.4583503,1,6,9,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
219,"['high', 1, 'high']",1,black,0.746186243,135,left,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_135_down,white_high_45_down,25,1.785268655,0.2502873,right,0.8395486,0,25,11,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
220,"['high', 2, 'high']",2,white,0.868666665,45,left,down,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_down,black_high_135_down,11,1.570246212,0.2485474,left,0.2779763,1,11,13,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
221,"['high', 1, 'low']",1,black,0.706102475,135,left,up,high,low,white_low_135-white_low_45-black_low_45-black_low_135,black_high_135_up,white_high_45_up,20,1.438489973,0.2467861,right,17.2420169,0,20,12,1,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
222,"['med', 1, 'low']",1,black,0.950594042,45,right,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,black_med_45_up,white_med_135_up,13,1.125078831,0.2485511,left,1.2724003,0,13,11,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
223,"['high', 2, 'low']",2,white,0.014596862,45,left,up,high,low,black_low_45-black_low_135-white_low_135-white_low_45,white_high_45_up,black_high_135_up,9,1.239290068,0.2449674,left,0.1896849,1,9,11,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
224,"['med', 1, 'low']",1,black,0.559895261,45,right,down,med,low,white_low_135-white_low_45-black_low_135-black_low_45,black_med_45_down,white_med_135_down,16,1.05316141,0.2485511,left,1.0237325,0,16,12,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
225,"['med', 2, 'high']",2,white,0.80810037,135,right,up,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_up,black_med_45_up,19,1.756526559,0.2485594,right,0.4595989,1,19,9,0,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
226,"['high', 1, 'high']",1,black,0.879659302,45,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_45_down,white_high_135_down,28,1.994545414,0.2485466,left,0.47125,0,28,12,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
227,"['high', 2, 'high']",2,white,0.222135043,135,right,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_135_down,black_high_45_down,10,1.65024737,0.2485553,left,0.7616273,0,10,14,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
228,"['low', 1, 'low']",1,black,0.866799685,45,right,down,low,low,black_low_45-white_low_45-white_low_135-black_low_135,black_low_45_down,white_low_135_down,21,1.17138834,0.2488434,left,0.340072,0,21,15,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
229,"['med', 2, 'low']",2,white,0.528679086,135,right,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,white_med_135_up,black_med_45_up,30,1.969520375,0.2485517,right,0.1881319,1,30,18,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
230,"['med', 1, 'low']",1,black,0.132871963,135,left,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,black_med_135_down,white_med_45_down,19,1.660263683,0.2485443,right,0.4168598,0,19,13,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
231,"['low', 1, 'low']",1,black,0.27333993,135,left,up,low,low,black_low_45-black_low_135-white_low_135-white_low_45,black_low_135_up,white_low_45_up,24,1.777786743,0.2485597,right,0.6289772,0,24,16,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
232,"['med', 3, 'low']",3,white,0.795880958,45,left,up,med,low,black_low_135-black_low_45-white_low_45-white_low_135,white_med_45_up,black_med_135_up,9,1.187237699,0.2467748,left,0.2375832,1,9,11,0,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
233,"['high', 1, 'high']",1,white,0.604511923,135,right,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,white_high_135_up,black_high_45_up,31,1.418602042,0.2467682,right,0.2735832,1,31,13,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
234,"['low', 3, 'low']",3,white,0.596703506,135,right,down,low,low,white_low_45-black_low_45-white_low_135-black_low_135,white_low_135_down,black_low_45_down,6,1.087621616,0.2485396,right,0.0639712,1,6,13,0,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
235,"['high', 3, 'low']",3,black,0.893139674,45,right,down,high,low,black_low_135-white_low_45-white_low_135-black_low_45,black_high_45_down,white_high_135_down,12,1.164386046,0.250298,left,1.5188838,0,12,12,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
236,"['med', 3, 'high']",3,black,0.189734559,135,left,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_135_up,white_med_45_up,12,1.091099835,0.2485482,left,0.5551817,1,12,8,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
237,"['low', 3, 'low']",3,black,0.747864814,135,left,up,low,low,white_low_135-black_low_45-white_low_45-black_low_135,black_low_135_up,white_low_45_up,5,1.956316741,0.248553,left,0.7100715,1,5,14,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
238,"['med', 2, 'high']",2,white,0.025309863,135,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_135_down,black_med_45_down,18,1.919159639,0.2485445,right,0.4361859,1,18,10,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
239,"['low', 3, 'high']",3,white,0.774889164,135,right,up,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_up,black_low_45_up,8,1.615349315,0.2485561,left,0.3194669,0,8,11,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
240,"['high', 3, 'high']",3,black,0.27876483,135,left,up,high,high,white_high_135-black_high_135-white_high_135-black_high_45,black_high_135_up,white_high_45_up,19,1.748357888,0.2488469,right,1.0300259,0,19,17,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
241,"['med', 1, 'low']",1,black,0.477516252,135,left,down,med,low,white_low_135-white_low_45-black_low_135-black_low_45,black_med_135_down,white_med_45_down,22,1.578081577,0.248475,right,0.6200777,0,22,14,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
242,"['high', 3, 'low']",3,white,0.904280236,135,right,down,high,low,white_low_135-black_low_135-white_low_45-black_low_45,white_high_135_down,black_high_45_down,15,1.396675043,0.2506197,right,0.2273383,1,15,13,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
243,"['med', 2, 'low']",2,black,0.108665356,135,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,black_med_135_up,white_med_45_up,29,1.3868325,0.2488471,left,3.3889525,1,29,19,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
244,"['high', 1, 'high']",1,black,0.761085875,135,left,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,black_high_135_up,white_high_45_up,30,1.474762604,0.2485411,right,0.2088843,0,30,14,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
245,"['low', 3, 'high']",3,black,0.73627646,45,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_45_up,white_low_135_up,11,1.159671885,0.2485312,left,1.2523738,0,11,12,0,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
246,"['high', 1, 'high']",1,white,0.787694001,45,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_45_down,black_high_135_down,33,1.050373205,0.2485448,right,1.3300469,0,33,15,0,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
247,"['low', 1, 'high']",1,white,0.675168701,45,left,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_45_up,black_low_135_up,16,1.387535577,0.2485563,left,0.1929393,1,16,12,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
248,"['low', 1, 'low']",1,white,0.492850403,45,left,down,low,low,white_low_45-white_low_135-black_low_135-black_low_45,white_low_45_down,black_low_135_down,27,1.08528297,0.2488523,left,1.6415003,1,27,17,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
249,"['med', 1, 'low']",1,white,0.374592824,135,right,down,med,low,black_low_135-white_low_45-white_low_135-black_low_45,white_med_135_down,black_med_45_down,25,1.235328615,0.2503113,right,0.5492389,1,25,15,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
250,"['low', 3, 'high']",3,white,0.099661561,45,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,white_low_45_down,black_low_135_down,14,1.637145501,0.2485409,left,0.22347,1,14,13,0,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
251,"['high', 1, 'low']",1,black,0.13255246,45,right,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_45_down,white_high_135_down,23,1.397032001,0.2500195,left,1.043636,0,23,13,0,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
252,"['low', 1, 'low']",1,white,0.433641922,135,right,down,low,low,white_low_135-black_low_135-black_low_45-white_low_45,white_low_135_down,black_low_45_down,26,1.846922447,0.2485548,right,0.4106457,1,26,18,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
253,"['med', 3, 'low']",3,black,0.132605023,45,right,up,med,low,white_low_135-black_low_135-white_low_45-black_low_45,black_med_45_up,white_med_135_up,8,1.947797247,0.2485535,left,0.3436284,0,8,12,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
254,"['high', 1, 'high']",1,white,0.18908599,45,left,up,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_45_up,black_high_135_up,36,1.115139274,0.2485459,left,0.213941,1,36,16,0,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
255,"['low', 3, 'high']",3,black,0.554153877,135,left,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,black_low_135_up,white_low_45_up,13,1.550897648,0.2485442,left,0.3737725,1,13,14,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
256,"['low', 3, 'low']",3,white,0.318005842,45,left,down,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_45_down,black_low_135_down,4,1.639607753,0.2485506,left,1.4756444,1,4,15,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
257,"['low', 1, 'low']",1,white,0.924321543,135,right,up,low,low,white_low_135-black_low_45-black_low_135-white_low_45,white_low_135_up,black_low_45_up,25,1.028102906,0.248545,right,0.190225,1,25,19,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,9,3.2.2021,164.8965027
