trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_start,mask_end,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
1445,"['low', 3, 'high']",3,white,0.908390285,135,right,down,low,high,white_high_135-black_high_45-black_high_135-white_high_135,white_low_135_down,black_low_45_down,4,1.163938295,5317.420124,5317.668662,0.2485376,right,0.1615052,1,4,78,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1446,"['med', 1, 'low']",1,black,0.975121665,135,left,down,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_135_down,white_med_45_down,11,1.790560728,5320.275413,5320.523957,0.2485441,right,0.0734984,0,11,77,0,1,1,1,TRUE,TRUE,med_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1447,"['med', 1, 'low']",1,white,0.861495924,135,right,down,med,low,black_low_45-black_low_135-white_low_45-white_low_135,white_med_135_down,black_med_45_down,11,1.497247313,5322.748789,5322.997598,0.2488089,right,0.1686671,1,11,77,0,1,1,1,TRUE,TRUE,med_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1448,"['low', 2, 'low']",2,black,0.942648917,135,left,down,low,low,black_low_135-black_low_45-white_low_135-white_low_45,black_low_135_down,white_low_45_down,9,1.31248452,5325.22245,5325.471001,0.2485509,left,0.1123037,1,9,73,0,1,1,1,TRUE,TRUE,low_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1449,"['low', 2, 'high']",2,black,0.931378352,45,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,7,1.315129703,5327.592602,5327.84103,0.2484283,right,0.3440072,1,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1450,"['low', 2, 'high']",2,white,0.504824357,135,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_down,black_low_45_down,7,1.984839798,5330.866368,5331.11493,0.2485621,right,0.1105796,1,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1451,"['high', 2, 'high']",2,black,0.4706711,45,right,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_45_up,white_high_135_up,12,1.427201844,5333.472815,5333.721658,0.2488437,right,0.0253432,1,12,76,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1452,"['low', 3, 'low']",3,white,0.057643355,135,right,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,3,1.066128118,5335.46935,5335.716083,0.2467323,right,0.1607789,1,3,76,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1453,"['high', 2, 'high']",2,white,0.81303037,45,left,down,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_45_down,black_high_135_down,11,1.417650077,5338.086145,5338.334688,0.2485438,left,0.1136771,1,11,77,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1454,"['high', 1, 'high']",1,black,0.373020196,45,right,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_45_down,white_high_135_down,14,1.84936511,5340.985642,5341.232411,0.2467687,right,0.0451362,1,14,74,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1455,"['low', 1, 'low']",1,black,0.810574573,45,right,down,low,low,black_low_45-black_low_135-white_low_45-white_low_135,black_low_45_down,white_low_135_down,7,1.46590028,5343.342065,5343.590607,0.248542,left,0.0648095,0,7,81,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,27,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1456,"['low', 1, 'high']",1,black,0.61401193,135,left,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_135_up,white_low_45_up,17,1.260414593,5345.633579,5345.882125,0.2485465,left,0.1031953,1,17,75,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1457,"['high', 2, 'high']",2,black,0.279648221,45,right,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_45_up,white_high_135_up,10,1.300621262,5348.058455,5348.30731,0.2488553,right,0.3151638,1,10,78,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1458,"['med', 1, 'low']",1,white,0.595121845,135,right,up,med,low,white_low_135-white_low_45-black_low_135-black_low_45,white_med_135_up,black_med_45_up,11,1.757514629,5351.03709,5351.283805,0.2467152,right,0.1195577,1,11,77,0,1,1,1,TRUE,TRUE,med_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1459,"['med', 3, 'low']",3,white,0.696592714,45,left,up,med,low,black_low_45-black_low_135-white_low_45-white_low_135,white_med_45_up,black_med_135_up,6,1.353560004,5353.514435,5353.762983,0.2485484,left,0.0480237,1,6,80,0,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1460,"['low', 1, 'low']",1,white,0.212303613,45,left,down,low,low,white_low_135-black_low_45-white_low_45-black_low_135,white_low_45_down,black_low_135_down,10,1.350921855,5355.805937,5356.05448,0.2485428,left,0.0519584,1,10,82,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1461,"['med', 1, 'high']",1,white,0.652511995,45,left,down,med,high,black_high_135-white_high_135-black_high_45-white_high_135,white_med_45_down,black_med_135_down,16,1.498450324,5358.315691,5358.565992,0.2503005,left,0.3007429,1,16,72,0,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1462,"['low', 2, 'high']",2,white,0.081738213,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,7,1.596661706,5361.158856,5361.407405,0.2485493,right,0.0800993,1,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1463,"['low', 3, 'low']",3,black,0.503487718,45,right,up,low,low,black_low_45-white_low_45-black_low_135-white_low_135,black_low_45_up,white_low_135_up,2,1.561976912,5363.662548,5363.911394,0.2488457,right,0.0441712,1,2,77,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1464,"['low', 3, 'high']",3,white,0.903988848,45,left,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_45_down,black_low_135_down,4,1.42659898,5366.069243,5366.31778,0.2485375,left,0.248183,1,4,78,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1465,"['high', 2, 'high']",2,white,0.205680937,45,left,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_45_up,black_high_135_up,9,1.826861505,5369.142765,5369.391309,0.248544,left,0.0493957,1,9,79,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1466,"['high', 2, 'low']",2,black,0.068682502,45,right,down,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_45_down,white_high_135_down,6,1.246954583,5371.363274,5371.61007,0.2467954,left,0.0758451,0,6,78,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1467,"['med', 3, 'high']",3,black,0.748236946,135,left,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_135_up,white_med_45_up,5,1.805384303,5374.212533,5374.459294,0.2467614,left,0.085594,1,5,87,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,27,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1468,"['high', 3, 'high']",3,black,0.425793842,45,right,up,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_45_up,white_high_135_up,12,1.516057482,5377.041808,5377.290347,0.2485394,right,0.0292071,1,12,80,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1469,"['high', 1, 'high']",1,white,0.963274366,135,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_135_down,black_high_45_down,14,1.102454471,5379.109036,5379.357576,0.2485392,right,0.0545569,1,14,74,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1470,"['high', 2, 'low']",2,black,0.26200197,45,right,up,high,low,white_low_135-black_low_135-black_low_45-white_low_45,black_high_45_up,white_high_135_up,9,1.511810642,5381.673329,5381.923643,0.2503135,left,0.0572231,0,9,79,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1471,"['low', 3, 'high']",3,black,0.737354518,135,left,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_135_up,white_low_45_up,4,1.574952005,5384.237654,5384.486174,0.2485196,left,0.0365424,1,4,78,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1472,"['high', 1, 'high']",1,white,0.765096375,45,left,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_45_up,black_high_135_up,14,1.525436749,5386.735272,5386.983817,0.2485445,left,0.1142358,1,14,74,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1473,"['low', 1, 'low']",1,white,0.016381162,135,right,up,low,low,white_low_135-white_low_45-black_low_45-black_low_135,white_low_135_up,black_low_45_up,9,1.545929778,5389.271033,5389.5178,0.246767,right,0.0782812,1,9,83,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1474,"['low', 1, 'high']",1,white,0.978822823,135,right,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_135_up,black_low_45_up,16,1.23273458,5391.542578,5391.791124,0.2485455,right,0.0675649,1,16,76,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1475,"['high', 2, 'high']",2,black,0.982999106,45,right,down,high,high,white_high_135-black_high_135-white_high_135-black_high_45,black_high_45_down,white_high_135_down,8,1.266258736,5393.846228,5394.094776,0.2485477,left,0.0269482,0,8,80,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1476,"['low', 3, 'low']",3,white,0.489821016,135,right,up,low,low,white_low_135-black_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,1,1.38660355,5396.083162,5396.331722,0.2485597,right,0.1877944,1,1,78,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1477,"['med', 2, 'high']",2,white,0.505532709,45,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_45_down,black_med_135_down,11,1.872471787,5399.187019,5399.435565,0.2485465,left,0.0827291,1,11,77,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1478,"['med', 1, 'high']",1,black,0.030967703,135,left,up,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_135_up,white_med_45_up,16,1.293651351,5401.520965,5401.769812,0.2488468,left,0.0073091,1,16,72,0,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1479,"['med', 2, 'low']",2,white,0.79538264,135,right,down,med,low,white_low_45-black_low_135-white_low_135-black_low_45,white_med_135_down,black_med_45_down,9,1.330811821,5403.854912,5404.103461,0.2485492,right,0.2525281,1,9,83,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1480,"['high', 3, 'high']",3,white,0.669804602,45,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,11,1.591103908,5406.886288,5407.134844,0.2485566,left,0.1500067,1,11,81,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1481,"['med', 2, 'high']",2,black,0.209315473,135,left,down,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_135_down,white_med_45_down,11,1.363132219,5409.438188,5409.686745,0.2485573,left,0.1303686,1,11,77,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1482,"['high', 3, 'high']",3,black,0.921051102,135,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_135_down,white_high_45_down,10,1.758560644,5412.481411,5412.729955,0.2485437,left,0.0122528,1,10,82,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1483,"['low', 2, 'high']",2,white,0.674557271,45,left,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_45_down,black_low_135_down,7,1.728686568,5415.174794,5415.421565,0.2467713,left,0.0625399,1,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1484,"['low', 3, 'low']",3,black,0.692016631,135,left,up,low,low,black_low_135-white_low_135-white_low_45-black_low_45,black_low_135_up,white_low_45_up,1,1.827892285,5417.890667,5418.13743,0.2467626,right,0.1648652,0,1,79,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1485,"['high', 2, 'low']",2,black,0.122640899,45,right,down,high,low,black_low_135-black_low_45-white_low_45-white_low_135,black_high_45_down,white_high_135_down,12,1.633444198,5420.756314,5421.005178,0.2488639,right,0.0842934,1,12,80,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1486,"['med', 1, 'high']",1,black,0.066070253,135,left,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_135_up,white_med_45_up,16,1.36855206,5423.177208,5423.423934,0.2467251,left,0.0551843,1,16,72,0,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1487,"['low', 1, 'low']",1,black,0.342890765,45,right,down,low,low,white_low_45-black_low_135-white_low_135-black_low_45,black_low_45_down,white_low_135_down,8,1.482902662,5425.575755,5425.824301,0.2485454,left,0.0850178,0,8,84,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1488,"['med', 3, 'high']",3,black,0.800717271,135,left,down,med,high,black_high_135-white_high_135-black_high_45-white_high_135,black_med_135_down,white_med_45_down,4,1.902952275,5428.504086,5428.752634,0.2485476,right,0.2850376,0,4,88,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1489,"['med', 2, 'low']",2,white,0.539570881,135,right,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,white_med_135_down,black_med_45_down,8,1.414881367,5431.177221,5431.425765,0.2485438,left,0.1163001,0,8,84,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,27,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1490,"['low', 2, 'high']",2,black,0.823076154,45,right,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,7,1.595670594,5433.832466,5434.081011,0.2485443,right,0.0724629,1,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1491,"['high', 3, 'low']",3,black,0.296006415,135,left,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_135_up,white_high_45_up,9,1.793849929,5436.815074,5437.063623,0.2485489,left,0.2673324,1,9,75,1,1,1,1,TRUE,TRUE,high_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1492,"['low', 2, 'low']",2,white,0.909140633,45,left,down,low,low,black_low_135-white_low_45-black_low_45-white_low_135,white_low_45_down,black_low_135_down,9,1.31200435,5439.391507,5439.64005,0.2485435,left,0.085557,1,9,73,0,1,1,1,TRUE,TRUE,low_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1493,"['low', 1, 'low']",1,white,0.630468512,45,left,down,low,low,white_low_45-black_low_45-white_low_135-black_low_135,white_low_45_down,black_low_135_down,11,1.168177029,5441.54358,5441.792127,0.2485464,left,0.0922236,1,11,85,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1494,"['high', 1, 'high']",1,white,0.064906638,45,left,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_45_up,black_high_135_up,14,1.742329707,5444.314008,5444.562554,0.2485456,left,0.0260455,1,14,74,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1495,"['low', 2, 'high']",2,white,0.31629879,135,right,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_135_down,black_low_45_down,7,1.069717474,5446.35696,5446.6055,0.2485401,left,0.1056481,0,7,68,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1496,"['med', 1, 'low']",1,white,0.558699965,135,right,up,med,low,white_low_135-black_low_135-white_low_45-black_low_45,white_med_135_up,black_med_45_up,11,1.559049556,5448.921271,5449.169827,0.248556,right,0.0668643,1,11,77,0,1,1,1,TRUE,TRUE,med_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1497,"['med', 3, 'low']",3,black,0.722907867,135,left,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_135_up,white_med_45_up,5,1.996883073,5451.958442,5452.207288,0.2488452,left,0.3394296,1,5,81,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1498,"['low', 1, 'low']",1,black,0.802971508,45,right,up,low,low,black_low_135-white_low_135-white_low_45-black_low_45,black_low_45_up,white_low_135_up,10,1.868840057,5455.052271,5455.298937,0.2466657,right,0.1655484,1,10,86,1,1,1,1,TRUE,TRUE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1499,"['high', 3, 'high']",3,white,0.303104757,45,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_45_down,black_high_135_down,9,1.59182367,5457.923632,5458.172167,0.2485352,right,0.4459737,0,9,83,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1500,"['high', 1, 'low']",1,black,0.279531784,45,right,up,high,low,white_low_45-black_low_45-white_low_135-black_low_135,black_high_45_up,white_high_135_up,15,1.345268107,5460.665523,5460.912284,0.2467609,left,0.2078984,0,15,73,1,1,1,1,TRUE,TRUE,high_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1501,"['med', 3, 'high']",3,white,0.644147838,45,left,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,white_med_45_up,black_med_135_up,7,1.879903761,5538.520554,5538.769098,0.2485445,left,0.1768098,1,7,89,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1502,"['low', 3, 'high']",3,white,0.532846004,45,left,down,low,high,white_high_135-black_high_45-black_high_135-white_high_135,white_low_45_down,black_low_135_down,4,1.997108722,5541.630439,5541.879281,0.2488428,left,0.0377891,1,4,78,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1503,"['high', 2, 'high']",2,white,0.506940449,135,right,up,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_135_up,black_high_45_up,11,1.638627586,5544.352366,5544.601215,0.2488491,right,0.058652,1,11,81,0,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1504,"['high', 3, 'high']",3,white,0.46257213,45,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,12,1.233435262,5546.86672,5547.115269,0.2485492,left,0.0287954,1,12,84,0,1,1,1,TRUE,TRUE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1505,"['high', 3, 'high']",3,white,0.210702742,45,left,up,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_up,black_high_135_up,12,1.942486311,5550.062966,5550.311515,0.2485496,left,0.2124104,1,12,84,0,1,1,1,TRUE,TRUE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1506,"['low', 3, 'high']",3,white,0.372490139,135,right,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_135_up,black_low_45_up,4,1.412645289,5552.623334,5552.8683,0.2449656,right,0.1472063,1,4,78,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1507,"['med', 3, 'low']",3,white,0.696091422,45,left,down,med,low,black_low_45-white_low_45-black_low_135-white_low_135,white_med_45_down,black_med_135_down,5,1.799220168,5555.53713,5555.78567,0.2485394,left,0.0595213,1,5,81,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1508,"['high', 2, 'high']",2,black,0.471833195,45,right,down,high,high,white_high_135-black_high_135-white_high_135-black_high_45,black_high_45_down,white_high_135_down,11,1.558689676,5558.200188,5558.446961,0.2467724,right,0.0159004,1,11,81,0,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1509,"['low', 1, 'high']",1,white,0.375791301,45,left,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_45_down,black_low_135_down,15,1.034605055,5560.192893,5560.441433,0.2485402,left,0.0123305,1,15,77,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1510,"['med', 2, 'high']",2,black,0.374577182,135,left,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_135_down,white_med_45_down,11,1.54381126,5562.793556,5563.0421,0.2485441,left,0.2062548,1,11,77,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
1511,"['high', 2, 'low']",2,black,0.185222113,45,right,down,high,low,black_low_135-white_low_45-black_low_45-white_low_135,black_high_45_down,white_high_135_down,11,1.968274522,5566.012589,5566.26113,0.2485412,right,0.1541658,1,11,81,1,1,1,1,TRUE,TRUE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,1,3.2.2021,164.9838316
