trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
75,"['low', 1, 'low']",1,white,0.393031416,135,right,down,low,low,black_low_45-white_low_135-white_low_45-black_low_135,white_low_135_down,black_low_45_down,11,1.482635431,0.2485547,right,0.1365304,1,11,5,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
76,"['low', 1, 'high']",1,white,0.463145477,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,14,1.547033994,0.2501555,right,1.6513483,1,14,2,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
77,"['low', 3, 'low']",3,black,0.917984778,45,right,down,low,low,black_low_135-black_low_45-white_low_45-white_low_135,black_low_45_down,white_low_135_down,8,1.29094307,0.2485543,left,0.1342912,0,8,3,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
78,"['high', 1, 'high']",1,black,0.220214712,45,right,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_45_up,white_high_135_up,18,1.290806918,0.2485562,right,0.0334035,1,18,6,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
79,"['low', 2, 'low']",2,black,0.973880719,45,right,down,low,low,black_low_45-black_low_135-white_low_135-white_low_45,black_low_45_down,white_low_135_down,14,1.95628877,0.2485556,left,0.5290799,0,14,5,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
80,"['med', 3, 'high']",3,white,0.366276892,45,left,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_45_up,black_med_135_up,11,1.09938733,0.248812,right,0.3492539,0,11,5,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
81,"['high', 1, 'low']",1,white,0.13357913,45,left,down,high,low,black_low_45-black_low_135-white_low_45-white_low_135,white_high_45_down,black_high_135_down,17,1.832688735,0.2485501,left,0.1115331,1,17,3,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
82,"['low', 2, 'high']",2,white,0.23893471,45,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,white_low_45_down,black_low_135_down,4,1.412200431,0.2470318,left,0.2259654,1,4,3,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
83,"['low', 1, 'low']",1,white,0.794010582,45,left,up,low,low,black_low_135-white_low_45-black_low_45-white_low_135,white_low_45_up,black_low_135_up,10,1.634464924,0.2485391,right,0.1616043,0,10,6,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
84,"['high', 2, 'low']",2,white,0.919918523,135,right,up,high,low,black_low_45-black_low_135-white_low_45-white_low_135,white_high_135_up,black_high_45_up,3,1.117869218,0.2467624,left,0.2520813,0,3,5,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
85,"['med', 3, 'high']",3,black,0.835148372,45,right,down,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_45_down,white_med_135_down,14,1.470248853,0.2485385,left,0.0744867,0,14,6,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
86,"['med', 3, 'low']",3,white,0.346301265,135,right,up,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_135_up,black_med_45_up,4,1.804783828,0.2467436,right,0.3201594,1,4,4,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
87,"['high', 3, 'low']",3,black,0.076629996,45,right,up,high,low,white_low_45-black_low_45-black_low_135-white_low_135,black_high_45_up,white_high_135_up,14,1.152589181,0.2485402,left,0.2745837,0,14,6,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
88,"['high', 2, 'high']",2,black,0.532020638,45,right,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_45_up,white_high_135_up,6,1.872521086,0.2467858,right,0.1520395,1,6,2,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
89,"['low', 3, 'low']",3,white,0.236495671,135,right,up,low,low,black_low_135-white_low_45-black_low_45-white_low_135,white_low_135_up,black_low_45_up,11,1.241469836,0.2485416,right,0.0296497,1,11,4,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
90,"['low', 2, 'high']",2,white,0.074363614,135,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_up,black_low_45_up,3,1.798247367,0.2467818,right,0.2748261,1,3,4,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
91,"['low', 1, 'high']",1,white,0.887308988,45,left,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_up,black_low_135_up,13,1.936583502,0.2485477,left,0.216808,1,13,3,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
92,"['med', 2, 'low']",2,black,0.702958902,45,right,up,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_45_up,white_med_135_up,8,1.109931372,0.2485557,right,0.6045272,1,8,4,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
93,"['med', 3, 'low']",3,white,0.296167955,135,right,up,med,low,white_low_45-white_low_135-black_low_135-black_low_45,white_med_135_up,black_med_45_up,3,1.983204759,0.2485475,right,0.7517929,1,3,5,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
94,"['high', 3, 'low']",3,black,0.563391876,135,left,down,high,low,white_low_45-black_low_135-black_low_45-white_low_135,black_high_135_down,white_high_45_down,17,1.725301901,0.2485562,left,0.2277405,1,17,7,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
95,"['low', 3, 'low']",3,white,0.846761162,45,left,up,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_45_up,black_low_135_up,10,1.491237059,0.248549,left,0.2420451,1,10,5,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
96,"['high', 1, 'high']",1,white,0.397282109,135,right,down,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_135_down,black_high_45_down,17,1.644238137,0.2485214,right,0.2592554,1,17,7,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
97,"['med', 2, 'high']",2,black,0.231921833,45,right,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_45_up,white_med_135_up,12,1.338285945,0.2485025,right,0.5534697,1,12,4,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
98,"['low', 1, 'high']",1,black,0.961912544,135,left,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_135_up,white_low_45_up,12,1.279568274,0.2502897,right,0.1859772,0,12,4,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
99,"['med', 1, 'high']",1,black,0.869401606,45,right,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_45_up,white_med_135_up,10,1.969470466,0.2467981,right,0.2046686,1,10,6,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
100,"['high', 3, 'low']",3,black,0.521585606,45,right,up,high,low,black_low_135-white_low_135-white_low_45-black_low_45,black_high_45_up,white_high_135_up,16,1.484783869,0.248535,right,0.0335746,1,16,8,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
101,"['low', 2, 'low']",2,white,0.555482612,135,right,down,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_135_down,black_low_45_down,17,1.739606212,0.248544,right,0.0308474,1,17,6,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
102,"['med', 2, 'low']",2,white,0.668242819,45,left,down,med,low,black_low_135-white_low_135-black_low_45-white_low_45,white_med_45_down,black_med_135_down,7,1.463514858,0.2502954,left,0.2992936,1,7,5,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
103,"['low', 2, 'high']",2,white,0.268644962,45,left,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_45_up,black_low_135_up,2,1.959538017,0.2467837,right,0.3198088,0,2,5,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
104,"['med', 1, 'high']",1,white,0.778224092,135,right,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_135_down,black_med_45_down,9,1.459227652,0.2502806,right,0.2221759,1,9,7,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
105,"['high', 2, 'low']",2,black,0.407345941,135,left,down,high,low,black_low_135-white_low_45-white_low_135-black_low_45,black_high_135_down,white_high_45_down,6,1.843770593,0.2467675,left,0.3898477,1,6,6,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
106,"['low', 2, 'low']",2,white,0.577534235,135,right,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,white_low_135_down,black_low_45_down,16,1.894206219,0.2485363,right,0.1023111,1,16,7,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
107,"['high', 1, 'low']",1,black,0.287267948,135,left,down,high,low,white_low_45-black_low_45-black_low_135-white_low_135,black_high_135_down,white_high_45_down,16,1.873826623,0.248553,right,0.5605907,0,16,4,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
108,"['med', 2, 'low']",2,black,0.180952882,135,left,up,med,low,black_low_135-white_low_135-white_low_45-black_low_45,black_med_135_up,white_med_45_up,6,1.072216276,0.2485507,right,1.8645447,0,6,6,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
109,"['med', 3, 'high']",3,white,0.014002602,45,left,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_45_down,black_med_135_down,17,1.449455401,0.2485404,left,1.2196378,1,17,7,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
110,"['low', 2, 'high']",2,black,0.578739762,135,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_down,white_low_45_down,5,1.824507931,0.2467597,right,0.5081905,0,5,6,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
111,"['high', 2, 'low']",2,white,0.019888922,45,left,down,high,low,black_low_45-white_low_45-black_low_135-white_low_135,white_high_45_down,black_high_135_down,5,1.815426809,0.2467075,left,0.7857005,1,5,7,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
112,"['med', 3, 'low']",3,black,0.284445095,135,left,down,med,low,white_low_45-white_low_135-black_low_45-black_low_135,black_med_135_down,white_med_45_down,2,1.133582982,0.2485461,left,1.170058,1,2,6,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
113,"['high', 3, 'high']",3,white,0.439917781,45,left,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_45_up,black_high_135_up,10,1.615674124,0.2485555,right,0.674077,0,10,2,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
114,"['med', 1, 'low']",1,black,0.055782894,45,right,down,med,low,white_low_45-white_low_135-black_low_135-black_low_45,black_med_45_down,white_med_135_down,18,1.661420152,0.2467129,right,0.6844034,1,18,6,0,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
115,"['high', 2, 'high']",2,white,0.052355159,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,5,1.06225064,0.24856,left,0.6357617,1,5,3,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
116,"['high', 3, 'low']",3,white,0.461910227,135,right,down,high,low,black_low_135-white_low_45-black_low_45-white_low_135,white_high_135_down,black_high_45_down,15,1.157747601,0.2502941,right,0.3398255,1,15,9,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
117,"['high', 3, 'low']",3,black,0.051286009,135,left,down,high,low,white_low_135-black_low_135-white_low_45-black_low_45,black_high_135_down,white_high_45_down,14,1.516482472,0.2467715,left,0.118625,1,14,10,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
118,"['low', 2, 'high']",2,white,0.345588925,135,right,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_135_up,black_low_45_up,8,1.424838509,0.2485509,right,0.2291045,1,8,7,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
119,"['low', 2, 'high']",2,black,0.800734737,45,right,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,black_low_45_up,white_low_135_up,7,1.734841462,0.2467766,left,0.3159562,0,7,8,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
120,"['med', 2, 'low']",2,white,0.204787452,135,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,white_med_135_up,black_med_45_up,9,1.207145357,0.2485501,right,0.0867888,1,9,7,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
121,"['med', 3, 'low']",3,black,0.212786753,135,left,up,med,low,white_low_45-black_low_135-black_low_45-white_low_135,black_med_135_up,white_med_45_up,1,1.763347519,0.2503014,left,0.3217083,1,1,7,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
122,"['med', 2, 'high']",2,white,0.157241203,135,right,down,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_down,black_med_45_down,11,1.022338167,0.2485432,right,0.1677504,1,11,5,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
123,"['med', 2, 'high']",2,white,0.755082175,45,left,up,med,high,black_high_135-white_high_135-black_high_45-white_high_135,white_med_45_up,black_med_135_up,10,1.67549332,0.2467557,left,0.0675509,1,10,6,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
124,"['med', 1, 'low']",1,white,0.367353697,135,right,up,med,low,black_low_45-white_low_135-black_low_135-white_low_45,white_med_135_up,black_med_45_up,17,1.05834393,0.2485469,right,0.1544093,1,17,7,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
125,"['low', 1, 'low']",1,black,0.456739519,135,left,up,low,low,white_low_135-white_low_45-black_low_135-black_low_45,black_low_135_up,white_low_45_up,13,1.897999479,0.2467818,right,0.6523519,0,13,7,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
126,"['med', 2, 'high']",2,white,0.714079151,135,right,down,med,high,white_high_135-white_high_135-black_high_45-black_high_135,white_med_135_down,black_med_45_down,9,1.55852964,0.2485387,right,0.0644869,1,9,7,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
127,"['med', 3, 'low']",3,black,0.631988769,45,right,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,black_med_45_down,white_med_135_down,1,1.237242331,0.2485617,left,0.1252073,0,1,8,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
128,"['med', 1, 'low']",1,white,0.804870754,45,left,down,med,low,white_low_135-white_low_45-black_low_135-black_low_45,white_med_45_down,black_med_135_down,16,1.682648617,0.2467578,left,0.0633821,1,16,8,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
129,"['med', 2, 'high']",2,white,0.924465198,45,left,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,white_med_45_down,black_med_135_down,8,1.179364151,0.2502818,left,0.4591857,1,8,8,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
130,"['low', 3, 'high']",3,black,0.687217371,45,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,11,1.281241007,0.248547,right,0.418725,1,11,4,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
131,"['med', 3, 'low']",3,white,0.142603848,45,left,up,med,low,black_low_135-black_low_45-white_low_45-white_low_135,white_med_45_up,black_med_135_up,4,1.58382686,0.2485479,right,0.1172047,0,4,9,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
132,"['high', 1, 'high']",1,white,0.640884972,45,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_down,black_high_135_down,16,1.377050286,0.2485442,left,1.040915,1,16,8,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
133,"['med', 1, 'low']",1,black,0.957099436,45,right,down,med,low,black_low_135-white_low_45-black_low_45-white_low_135,black_med_45_down,white_med_135_down,15,1.209176146,0.2485355,left,0.1312249,0,15,9,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
134,"['med', 1, 'high']",1,white,0.184437778,135,right,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_135_up,black_med_45_up,8,1.914719628,0.2467206,left,0.2154963,0,8,8,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
135,"['med', 3, 'high']",3,white,0.776873372,45,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_45_down,black_med_135_down,16,1.643562313,0.2485609,left,0.0211349,1,16,8,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
136,"['high', 2, 'low']",2,black,0.438994709,45,right,down,high,low,white_low_45-black_low_45-white_low_135-black_low_135,black_high_45_down,white_high_135_down,4,1.419057109,0.2467177,right,0.5724146,1,4,8,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
137,"['high', 1, 'high']",1,white,0.846025335,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,15,1.708498296,0.248556,right,0.6289694,0,15,9,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
138,"['med', 3, 'low']",3,black,0.967419927,45,right,up,med,low,black_low_45-black_low_135-white_low_45-white_low_135,black_med_45_up,white_med_135_up,7,1.701347683,0.248824,right,0.4218469,1,7,10,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
139,"['high', 3, 'low']",3,white,0.636644659,135,right,down,high,low,black_low_135-black_low_45-white_low_45-white_low_135,white_high_135_down,black_high_45_down,13,1.634950672,0.248553,left,0.0162056,0,13,11,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
140,"['high', 2, 'low']",2,white,0.535611635,135,right,down,high,low,white_low_135-black_low_135-black_low_45-white_low_45,white_high_135_down,black_high_45_down,3,1.106503143,0.2485469,right,0.4060991,1,3,9,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
141,"['med', 1, 'high']",1,black,0.346368406,45,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_45_down,white_med_135_down,11,1.264596901,0.2485445,left,0.1560642,0,11,9,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
142,"['high', 1, 'low']",1,white,0.141077976,135,right,up,high,low,black_low_135-white_low_45-white_low_135-black_low_45,white_high_135_up,black_high_45_up,19,1.256405635,0.2485384,right,0.4538185,1,19,5,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
143,"['low', 3, 'low']",3,white,0.950049072,135,right,down,low,low,black_low_45-white_low_45-black_low_135-white_low_135,white_low_135_down,black_low_45_down,9,1.958714156,0.2485512,right,0.3643503,1,9,6,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
144,"['high', 2, 'high']",2,black,0.868404332,135,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_down,white_high_45_down,4,1.896806133,0.2467177,left,0.1084954,1,4,4,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
145,"['low', 2, 'low']",2,black,0.63020976,135,left,down,low,low,black_low_45-white_low_135-white_low_45-black_low_135,black_low_135_down,white_low_45_down,15,1.998680479,0.2485356,left,0.0840551,1,15,8,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
