trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
183,"['med', 2, 'high']",2,white,0.191288689,135,right,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_135_up,black_med_45_up,13,1.566624457,0.2485393,right,0.0894713,1,13,7,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
184,"['high', 3, 'low']",3,white,0.164667877,135,right,up,high,low,white_low_135-black_low_135-white_low_45-black_low_45,white_high_135_up,black_high_45_up,19,1.211895697,0.247071,right,0.1769145,1,19,9,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
185,"['high', 3, 'low']",3,black,0.192940542,45,right,up,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_45_up,white_high_135_up,18,1.145123451,0.2470582,right,0.0657629,1,18,10,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
186,"['med', 2, 'low']",2,white,0.525926787,135,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,white_med_135_up,black_med_45_up,10,1.032005233,0.2485461,right,0.2088898,1,10,10,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
187,"['high', 3, 'high']",3,black,0.477816141,135,left,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_135_up,white_high_45_up,5,1.791362185,0.2467689,left,0.2203234,1,5,3,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
188,"['low', 2, 'low']",2,white,0.61229454,45,left,down,low,low,white_low_135-black_low_45-white_low_45-black_low_135,white_low_45_down,black_low_135_down,6,1.683182666,0.2467663,left,0.2023173,1,6,9,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
189,"['high', 2, 'high']",2,black,0.160044683,135,left,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_up,white_high_45_up,14,1.936247631,0.2485462,right,0.0744503,0,14,14,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
190,"['high', 1, 'high']",1,white,0.28767453,45,left,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_45_up,black_high_135_up,20,1.563801676,0.2485442,left,0.1894998,1,20,12,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
191,"['low', 3, 'high']",3,black,0.62461541,135,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_down,white_low_45_down,11,1.442019848,0.2485368,right,0.3646697,0,11,12,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
192,"['med', 1, 'high']",1,black,0.995409547,45,right,down,med,high,black_high_135-white_high_135-black_high_45-white_high_135,black_med_45_down,white_med_135_down,10,1.061913144,0.2485478,right,0.1498098,1,10,10,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
193,"['high', 1, 'high']",1,black,0.341321429,135,left,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_135_up,white_high_45_up,19,1.078778292,0.2467826,left,0.2764119,1,19,13,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
194,"['low', 1, 'high']",1,black,0.707065338,45,right,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_45_up,white_low_135_up,6,1.754250841,0.2467773,right,0.2033408,1,6,14,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
195,"['high', 3, 'low']",3,white,0.708345815,45,left,down,high,low,black_low_45-white_low_45-white_low_135-black_low_135,white_high_45_down,black_high_135_down,17,1.459293297,0.2488394,left,0.1244117,1,17,11,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
196,"['med', 3, 'low']",3,white,0.605330008,45,left,up,med,low,white_low_135-black_low_45-white_low_45-black_low_135,white_med_45_up,black_med_135_up,10,1.101065994,0.2485417,left,0.1545818,1,10,10,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
197,"['high', 3, 'high']",3,black,0.732915496,135,left,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_up,white_high_45_up,4,1.268936215,0.2485413,left,0.2484583,1,4,4,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
198,"['low', 2, 'high']",2,white,0.050845745,135,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_down,black_low_45_down,4,1.802842676,0.2467786,right,0.2527273,1,4,11,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
199,"['high', 3, 'high']",3,white,0.26692269,45,left,up,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_45_up,black_high_135_up,3,1.827909617,0.2488467,left,0.2483762,1,3,5,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
200,"['low', 3, 'low']",3,white,0.775278657,135,right,down,low,low,white_low_135-black_low_45-white_low_45-black_low_135,white_low_135_down,black_low_45_down,2,1.023586159,0.2470566,right,0.2411759,1,2,9,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
201,"['high', 2, 'low']",2,black,0.039033467,135,left,up,high,low,white_low_45-black_low_45-black_low_135-white_low_135,black_high_135_up,white_high_45_up,14,1.759763295,0.2485534,right,0.4517641,0,14,10,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
202,"['high', 1, 'low']",1,black,0.811789546,45,right,down,high,low,white_low_45-white_low_135-black_low_45-black_low_135,black_high_45_down,white_high_135_down,24,1.155508204,0.2485477,left,0.6218405,0,24,8,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
203,"['high', 3, 'low']",3,black,0.6962784,135,left,up,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_135_up,white_high_45_up,16,1.400399153,0.2485456,left,0.4902694,1,16,12,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
204,"['low', 3, 'low']",3,black,0.946419738,45,right,up,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_45_up,white_low_135_up,1,1.87444036,0.2467199,right,0.4291919,1,1,10,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
205,"['high', 3, 'high']",3,white,0.887292451,45,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_down,black_high_135_down,2,1.409014152,0.2485503,left,0.5573016,1,2,6,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
206,"['med', 1, 'high']",1,black,0.793387129,135,left,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_135_down,white_med_45_down,9,1.86006759,0.2486178,right,0.1855087,0,9,11,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
207,"['med', 1, 'low']",1,white,0.615692136,135,right,up,med,low,white_low_135-white_low_45-black_low_135-black_low_45,white_med_135_up,black_med_45_up,19,1.521830584,0.2485467,right,0.1563811,1,19,13,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
208,"['med', 3, 'high']",3,white,0.080749463,135,right,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_135_up,black_med_45_up,9,1.030260215,0.2502905,right,0.2872145,1,9,11,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
209,"['med', 2, 'low']",2,white,0.784784288,135,right,down,med,low,black_low_135-white_low_135-black_low_45-white_low_45,white_med_135_down,black_med_45_down,9,1.172545263,0.2485493,right,0.4696671,1,9,11,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
210,"['low', 3, 'high']",3,black,0.289623077,135,left,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_135_down,white_low_45_down,14,1.515180366,0.2488484,left,0.1966889,1,14,13,0,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
211,"['high', 3, 'high']",3,white,0.382902894,135,right,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_135_up,black_high_45_up,1,1.341451031,0.2485309,left,0.5668329,0,1,7,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
212,"['high', 1, 'low']",1,white,0.351894668,45,left,down,high,low,white_low_45-black_low_135-white_low_135-black_low_45,white_high_45_down,black_high_135_down,27,1.450586075,0.2488464,right,1.5135407,0,27,9,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
213,"['high', 2, 'low']",2,black,0.339559841,135,left,up,high,low,white_low_135-white_low_45-black_low_45-black_low_135,black_high_135_up,white_high_45_up,17,1.857341861,0.2485436,left,0.3850914,1,17,11,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
214,"['low', 3, 'high']",3,white,0.114359898,45,left,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,white_low_45_up,black_low_135_up,13,1.516396561,0.2485404,left,0.0258624,1,13,14,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
215,"['high', 3, 'high']",3,white,0.610152339,135,right,down,high,high,white_high_135-black_high_135-white_high_135-black_high_45,white_high_135_down,black_high_45_down,4,1.921814873,0.2450205,right,0.098714,1,4,8,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
216,"['low', 2, 'high']",2,black,0.523478627,45,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_up,white_low_135_up,3,1.364135485,0.2485429,left,0.2439618,0,3,12,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
217,"['low', 3, 'high']",3,white,0.000536163,135,right,up,low,high,white_high_135-white_high_135-black_high_45-black_high_135,white_low_135_up,black_low_45_up,12,1.824982725,0.2488518,right,0.4697459,1,12,15,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
218,"['med', 1, 'high']",1,white,0.75161601,135,right,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_135_down,black_med_45_down,12,1.248747521,0.2449819,right,0.1575622,1,12,12,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
219,"['low', 2, 'low']",2,black,0.236635243,45,right,up,low,low,black_low_45-black_low_135-white_low_135-white_low_45,black_low_45_up,white_low_135_up,5,1.343626673,0.2488629,right,0.1717125,1,5,10,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
220,"['low', 1, 'high']",1,white,0.512905671,45,left,up,low,high,white_high_135-black_high_135-black_high_45-white_high_135,white_low_45_up,black_low_135_up,5,1.33128278,0.2503125,left,0.0484031,1,5,15,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
221,"['med', 2, 'high']",2,black,0.585034505,135,left,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_135_down,white_med_45_down,12,1.343256043,0.2503045,right,0.3617986,0,12,8,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
222,"['high', 2, 'high']",2,black,0.966460826,45,right,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,black_high_45_up,white_high_135_up,17,1.215076873,0.2485473,left,0.1303157,0,17,15,0,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
223,"['med', 1, 'low']",1,white,0.282708715,135,right,down,med,low,black_low_45-black_low_135-white_low_135-white_low_45,white_med_135_down,black_med_45_down,18,1.680879671,0.2467217,right,0.1301681,1,18,14,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,10,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
224,"['med', 1, 'low']",1,black,0.460717804,135,left,down,med,low,black_low_45-white_low_45-black_low_135-white_low_135,black_med_135_down,white_med_45_down,17,1.005260189,0.246778,right,0.1443564,0,17,15,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
225,"['med', 2, 'low']",2,white,0.4451954,45,left,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,white_med_45_down,black_med_135_down,8,1.229051834,0.2502981,right,0.0678344,0,8,12,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
226,"['high', 3, 'low']",3,black,0.591378688,45,right,up,high,low,white_low_135-black_low_135-black_low_45-white_low_45,black_high_45_up,white_high_135_up,15,1.592275073,0.2467752,left,0.2961805,0,15,13,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
227,"['med', 2, 'low']",2,white,0.724352426,45,left,down,med,low,black_low_45-white_low_45-black_low_135-white_low_135,white_med_45_down,black_med_135_down,11,1.552825159,0.2485458,left,0.1569642,1,11,13,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
228,"['med', 2, 'low']",2,white,0.987660789,135,right,up,med,low,white_low_135-white_low_45-black_low_45-black_low_135,white_med_135_up,black_med_45_up,10,1.947209679,0.2485445,right,0.2193699,1,10,14,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
229,"['med', 2, 'high']",2,white,0.394956165,45,left,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_45_down,black_med_135_down,15,1.200454357,0.2485374,left,0.1042417,1,15,9,0,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
230,"['low', 1, 'high']",1,white,0.065278606,135,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_down,black_low_45_down,4,1.516112535,0.2485382,right,0.5235833,1,4,16,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
231,"['high', 3, 'high']",3,black,0.866618968,45,right,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_45_down,white_high_135_down,3,1.385616118,0.2502903,right,0.3857026,1,3,9,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
232,"['med', 1, 'high']",1,white,0.077903838,45,left,down,med,high,black_high_135-white_high_135-black_high_45-white_high_135,white_med_45_down,black_med_135_down,11,1.900441884,0.2485519,left,0.1142585,1,11,13,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
233,"['low', 1, 'low']",1,white,0.664432665,45,left,up,low,low,white_low_45-white_low_135-black_low_135-black_low_45,white_low_45_up,black_low_135_up,5,1.533472074,0.2467651,left,0.3175194,1,5,11,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
234,"['high', 2, 'high']",2,white,0.989539363,135,right,up,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_135_up,black_high_45_up,20,1.154330497,0.2502953,right,0.080677,1,20,16,0,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
235,"['high', 2, 'high']",2,white,0.401158984,135,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_135_down,black_high_45_down,19,1.565672832,0.2467732,right,0.1207293,1,19,17,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
236,"['med', 2, 'low']",2,white,0.30535404,135,right,down,med,low,black_low_45-white_low_135-white_low_45-black_low_135,white_med_135_down,black_med_45_down,9,1.373124217,0.2485417,right,0.1707907,1,9,15,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
237,"['low', 1, 'low']",1,black,0.211155351,135,left,down,low,low,black_low_135-white_low_135-white_low_45-black_low_45,black_low_135_down,white_low_45_down,4,1.953862369,0.2467667,right,0.6364383,0,4,12,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
238,"['low', 2, 'low']",2,white,0.250664467,45,left,down,low,low,white_low_135-black_low_45-black_low_135-white_low_45,white_low_45_down,black_low_135_down,4,1.034933561,0.2485541,right,0.3194463,0,4,11,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
239,"['med', 1, 'high']",1,black,0.292794341,135,left,down,med,high,black_high_45-black_high_135-white_high_135-white_high_135,black_med_135_down,white_med_45_down,10,1.973819097,0.2485385,right,0.2843931,0,10,14,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
240,"['med', 2, 'low']",2,black,0.271885638,45,right,down,med,low,white_low_135-black_low_45-black_low_135-white_low_45,black_med_45_down,white_med_135_down,8,1.451841195,0.2485213,right,0.1691805,1,8,16,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
241,"['med', 2, 'high']",2,black,0.566321633,135,left,down,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_135_down,white_med_45_down,14,1.199297146,0.2502936,left,0.1482937,1,14,10,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
242,"['med', 1, 'high']",1,white,0.413128313,135,right,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_135_down,black_med_45_down,13,1.2159078,0.2485509,right,0.1227281,1,13,15,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
243,"['low', 2, 'low']",2,white,0.286143612,135,right,down,low,low,white_low_45-black_low_135-white_low_135-black_low_45,white_low_135_down,black_low_45_down,7,1.587952603,0.2485629,right,0.6716361,1,7,12,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
244,"['high', 1, 'low']",1,black,0.362772853,45,right,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_45_up,white_high_135_up,30,1.848288844,0.2485489,left,0.2892308,0,30,10,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
245,"['low', 2, 'high']",2,black,0.65339066,135,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_up,white_low_45_up,6,1.232183969,0.2464496,left,0.2130671,1,6,13,0,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
246,"['high', 1, 'low']",1,black,0.987231943,45,right,down,high,low,black_low_45-white_low_45-black_low_135-white_low_135,black_high_45_down,white_high_135_down,33,1.338593619,0.2467667,right,0.1713607,1,33,11,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
247,"['med', 3, 'high']",3,white,0.145183502,45,left,down,med,high,white_high_135-white_high_135-black_high_45-black_high_135,white_med_45_down,black_med_135_down,8,1.107720463,0.248542,right,0.2414452,0,8,12,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
248,"['low', 1, 'high']",1,white,0.124259893,135,right,down,low,high,white_high_135-black_high_135-white_high_135-black_high_45,white_low_135_down,black_low_45_down,3,1.509356915,0.2485674,right,0.9443888,1,3,17,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
249,"['high', 2, 'high']",2,black,0.009320064,135,left,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_135_up,white_high_45_up,18,1.917395002,0.2485479,left,0.2526225,1,18,18,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
250,"['high', 3, 'low']",3,black,0.439796849,45,right,down,high,low,white_low_45-white_low_135-black_low_45-black_low_135,black_high_45_down,white_high_135_down,18,1.212559555,0.2485162,right,0.4403268,1,18,14,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
251,"['high', 1, 'high']",1,black,0.128768293,45,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_up,white_high_135_up,18,1.929973705,0.2485471,left,0.24224,0,18,14,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
252,"['med', 1, 'low']",1,white,0.472403128,135,right,down,med,low,black_low_135-white_low_135-black_low_45-white_low_45,white_med_135_down,black_med_45_down,20,1.459199323,0.2485433,right,0.0559581,1,20,16,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
253,"['med', 1, 'high']",1,black,0.983356971,45,right,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_45_up,white_med_135_up,12,1.235391976,0.2449738,right,0.1033576,1,12,16,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
254,"['med', 1, 'high']",1,white,0.348210199,135,right,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,white_med_135_down,black_med_45_down,11,1.859415888,0.2485473,right,0.1543132,1,11,17,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
255,"['high', 3, 'low']",3,black,0.90301486,135,left,up,high,low,white_low_45-black_low_135-white_low_135-black_low_45,black_high_135_up,white_high_45_up,17,1.274047112,0.2485513,left,0.0490212,1,17,15,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
256,"['med', 3, 'low']",3,white,0.003984998,135,right,down,med,low,black_low_45-white_low_135-black_low_135-white_low_45,white_med_135_down,black_med_45_down,9,1.508987345,0.2485475,right,0.0696582,1,9,11,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
257,"['med', 3, 'low']",3,black,0.263939371,45,right,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,black_med_45_down,white_med_135_down,8,1.512463921,0.2485512,right,0.1029271,1,8,12,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,11,3.2.2021,164.9514465
